"","X","ID","day","missing","Afraid","Active","Alert","Nervous","Attentive","Determined","Hostile","Inspired","Ashamed","Upset"
"38",1.38,1,38,0,0,0.25,0,0.75,0.25,0,0,0,0.75,0.25
"39",1.39,1,39,0,0,0.25,0,0.75,0,0.25,0,0.25,0.75,0
"40",1.4,1,40,0,0,0,0,0.5,0,0.25,0,0,0.75,0.5
"41",1.41,1,41,0,0.25,0.25,0,0.5,0.25,0.25,0,0.25,0.75,0
"42",1.42,1,42,0,0,0.25,0.25,0.5,0,0.25,0,0,0.75,0.25
"43",1.43,1,43,0,0.25,0,0,0.5,0,0,0,0,1,0.75
"44",1.44,1,44,0,0,0,0.25,0.5,0,0,0,0,0.75,0.25
"45",1.45,1,45,0,0,0.25,0,0.75,0,0,0,0.25,1,0.25
"46",1.46,1,46,0,0.25,0.25,0,0.5,0,0.25,0,0.25,0.75,0
"47",1.47,1,47,0,0,0.25,0.25,0.5,0,0.25,0,0,0.75,0.25
"48",1.48,1,48,0,0.25,0,0,0.5,0.25,0.25,0,0.25,0.75,0.25
"49",1.49,1,49,0,0,0.25,0.25,0.75,0.25,0.25,0,0.5,0.25,0
"50",1.5,1,50,0,0,0.25,0,0.5,0.25,0.25,0,0.25,0.75,0.25
"51",1.51,1,51,0,0,0.25,0,0.75,0,0.25,0,0.25,0.5,0.25
"52",1.52,1,52,0,0,0.25,0,0.75,0.25,0,0,0,0.75,0.5
"53",1.53,1,53,0,0,0.25,0,0.5,0.25,0,0,0,0.75,0.25
"54",1.54,1,54,0,0,0.25,0,0.75,0,0.25,0,0.25,0.75,0.5
"55",1.55,1,55,0,0,0.25,0,0.25,0.25,0.25,0,0.25,0.5,0
"56",1.56,1,56,0,0,0.25,0,0.5,0.5,0.25,0,0.25,0.75,0
"57",1.57,1,57,0,0,0.5,0,0.75,0.25,0.25,0,0.25,0.75,0.5
"58",1.58,1,58,0,0,0.25,0.25,0.75,0,0,0,0.25,0.75,0.25
"59",1.59,1,59,0,0,0.25,0,0.75,0.25,0,0,0,0.75,0.5
"60",1.6,1,60,0,0.25,0.25,0,1,0,0.25,0,0,0.75,0.75
"61",1.61,1,61,0,0.25,0.25,0,0.5,0,0.25,0,0,0.75,0.5
"62",1.62,1,62,0,0.25,0.25,0,0.75,0.25,0,0,0,0.75,0.25
"63",1.63,1,63,0,0.25,0,0,0.75,0,0.25,0,0.25,0.25,0.5
"64",1.64,1,64,0,0.25,0.25,0,0.75,0.25,0,0,0,0.5,0.25
"65",1.65,1,65,0,0,0.25,0.25,0.75,0,0.25,0,0,0.5,0
"66",1.66,1,66,0,0,0.25,0.25,0.5,0,0.25,0,0,0.5,0
"67",1.67,1,67,0,0,0.25,0,0.5,0,0.25,0,0.25,0.75,0
"68",1.68,1,68,0,0,0.25,0,0.5,0,0,0,0,0.5,0
"69",1.69,1,69,0,0,0.5,0,0.75,0.25,0.25,0,0,0.75,0.5
"70",1.7,1,70,0,0,0.25,0,0.5,0,0.25,0,0,0.5,0.25
"71",1.71,1,71,0,0.25,0.25,0.25,0.75,0,0.25,0,0,0.75,0.25
"72",1.72,1,72,0,0,0.25,0,0.5,0,0,0,0,0.5,0.25
"73",1.73,1,73,0,0,0.25,0,0.5,0,0.25,0,0.25,0.75,0.5
"74",1.74,1,74,0,0.25,0,0,0.75,0,0,0,0,1,0.5
"75",1.75,1,75,0,0.75,0.25,0,1,0,0,0,0,0.75,1
"76",1.76,1,76,0,0.25,0.25,0,1,0,0,0,0,0.75,0.25
"77",1.77,1,77,0,0.5,0,0,1,0,0,0.25,0,1,1
"78",1.78,1,78,0,0.75,0,0,1,0,0,0,0,1,0.75
"79",1.79,1,79,0,0.5,0,0,1,0.25,0,0,0,0.75,0.5
"80",1.8,1,80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",1.81,1,81,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",1.82,1,82,0,0.25,0.25,0.25,0.5,0.25,0,0,0,0.75,0.25
"83",1.83,1,83,0,0,0.25,0,0.75,0.25,0.25,0,0,0.75,0.5
"84",1.84,1,84,0,0,0.25,0,0.5,0,0,0,0.25,0.5,0.25
"85",1.85,1,85,0,0.25,0.25,0,0.5,0,0.25,0,0,0.5,0.25
"86",1.86,1,86,0,0,0.25,0,0.5,0.25,0.25,0,0.25,0.5,0.25
"87",1.87,1,87,0,0.25,0.25,0,0.5,0.25,0,0,0,0.5,0
"88",1.88,1,88,0,0.25,0.25,0,0.75,0,0,0,0,0.5,0.25
"89",1.89,1,89,0,0.25,0.25,0,0.75,0.25,0,0,0,0.5,0.25
"90",1.9,1,90,0,0,0.25,0.25,1,0.25,0,0,0,0.25,0.25
"91",1.91,1,91,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",1.92,1,92,2,0,NA,0,NA,0,0,0,0.25,0.25,0
"93",1.93,1,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",1.94,1,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",1.95,1,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",1.96,1,96,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",1.97,1,97,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",1.98,1,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",1.99,1,99,0,0,0.25,0.25,0.75,0.25,0,0,0,0.5,0.25
"100",1.1,1,100,0,0,0.25,0,0.5,0,0,0,0.25,0.5,0
"101",1.101,1,101,0,0,0.25,0,0.75,0.25,0,0,0,0.25,0.25
"102",2.1,2,1,0,0.75,0.75,0.75,0.25,0.25,0.75,0.5,0.75,0.25,0
"103",2.2,2,2,0,0,0.75,0.75,0.25,0.75,0.5,0,0.75,0,0.25
"104",2.3,2,3,0,0.25,0.75,0.75,0,0.75,0.75,0,0.75,0,0.25
"105",2.4,2,4,0,0,0.75,0.75,0.25,0.75,0.75,0,0.75,0,0
"106",2.5,2,5,0,0,0.75,0.75,0.25,0.75,0.75,0,0.75,0,0
"107",2.6,2,6,0,0,0.75,0.75,0.25,0.75,0.75,0,0.75,0,0.25
"108",2.7,2,7,0,0,0.75,0.75,0.25,0.75,0.75,0,0.5,0.25,0
"109",2.8,2,8,0,0.25,0.75,0.75,0.25,0.75,0.75,0,0.75,0,0
"110",2.9,2,9,0,0.5,0.75,0.75,0.5,0.75,0.75,0.25,0.75,0.25,0
"111",2.1,2,10,0,0.25,0.75,0.75,0.25,0.75,0.75,0,0.75,0,0.25
"112",2.11,2,11,0,0.25,0.75,0.75,0.25,0.75,0.75,0,0.75,0.25,0.25
"113",2.12,2,12,0,0.25,0.75,0.75,0.25,0.75,0.75,0,0.75,0,0.25
"114",2.13,2,13,0,0.25,0.75,0.75,0.25,0.75,0.75,0,0.75,0.25,0
"115",2.14,2,14,0,0.25,0.75,0.75,0,0.75,0.5,0,0.75,0.25,0
"116",2.15,2,15,0,0.25,0.75,0.75,0.25,0.75,0.75,0,0.75,0.25,0
"117",2.16,2,16,0,0.25,0.75,0.75,0.25,0.5,0.5,0,0.5,0.25,0
"118",2.17,2,17,0,0.25,0.75,0.75,0.25,0.5,0.5,0,0.75,0.25,0.25
"119",2.18,2,18,0,0,0.75,0.75,0.25,0.75,0.75,0,0.5,0.25,0.25
"120",2.19,2,19,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"121",2.2,2,20,2,0,NA,0.5,0.5,0.5,0.5,0,0.5,0,0
"122",2.21,2,21,2,0.5,0.5,0.5,0,NA,0.5,0,0.5,0,0
"123",2.22,2,22,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"124",2.23,2,23,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"125",2.24,2,24,0,0,0.75,0.75,0.25,0.75,0.75,0,0.75,0,0
"126",2.25,2,25,0,0,0.75,0.75,0,0.75,0.75,0,0.75,0,0
"127",2.26,2,26,0,0,0.75,0.75,0,0.75,0.75,0,0.75,0,0
"128",2.27,2,27,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"129",2.28,2,28,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"130",2.29,2,29,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"131",2.3,2,30,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"132",2.31,2,31,0,0,0.75,0.75,0,0.75,0.75,0,0.75,0,0
"133",2.32,2,32,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"134",2.33,2,33,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"135",2.34,2,34,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"136",2.35,2,35,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"137",2.36,2,36,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"138",2.37,2,37,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"139",2.38,2,38,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"140",2.39,2,39,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"141",2.4,2,40,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"142",2.41,2,41,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"143",2.42,2,42,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"144",2.43,2,43,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"145",2.44,2,44,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"146",2.45,2,45,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"147",2.46,2,46,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"148",2.47,2,47,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.5,0.25,0
"149",2.48,2,48,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0.25,0
"150",2.49,2,49,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"151",2.5,2,50,0,0,0.5,0.5,0.25,0.5,0.5,0,0.5,0.25,0.25
"152",2.51,2,51,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.5,0.25,0.25
"153",2.52,2,52,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.5,0,0
"154",2.53,2,53,0,0.25,0.5,0.5,0.25,0.5,0.5,0,0.5,0.25,0
"155",2.54,2,54,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0.25
"156",2.55,2,55,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"157",2.56,2,56,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"158",2.57,2,57,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"159",2.58,2,58,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"160",2.59,2,59,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"161",2.6,2,60,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"162",2.61,2,61,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"163",2.62,2,62,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"164",2.63,2,63,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"165",2.64,2,64,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"166",2.65,2,65,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"167",2.66,2,66,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"168",2.67,2,67,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"169",2.68,2,68,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0.5
"170",2.69,2,69,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"171",2.7,2,70,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"172",2.71,2,71,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"173",2.72,2,72,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"174",2.73,2,73,0,0,0,0.5,0,0.5,0.5,0,0.5,0,0
"175",2.74,2,74,0,0,0.5,0.5,0,0.5,0,0,0.5,0,0
"176",2.75,2,75,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"177",2.76,2,76,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"178",2.77,2,77,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"179",2.78,2,78,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"180",2.79,2,79,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"181",2.8,2,80,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"182",2.81,2,81,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"183",2.82,2,82,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"184",2.83,2,83,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"185",2.84,2,84,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"186",2.85,2,85,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"187",2.86,2,86,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"188",2.87,2,87,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"189",2.88,2,88,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"190",2.89,2,89,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"191",2.9,2,90,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"192",2.91,2,91,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"193",2.92,2,92,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"194",2.93,2,93,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"195",2.94,2,94,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"196",2.95,2,95,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"197",2.96,2,96,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"198",2.97,2,97,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"199",2.98,2,98,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"200",2.99,2,99,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"201",2.1,2,100,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"202",2.101,2,101,0,0,0.5,0.5,0,0.5,0.5,0,0.5,0,0
"203",3.1,3,1,0,0.25,0.5,1,0.25,0,0.75,0,0.25,0,0.75
"204",3.2,3,2,0,0.25,0.5,1,0,0.5,0.5,0,0.5,0.25,0.5
"205",3.3,3,3,0,0,0.5,0.5,0.25,0,1,0.75,0.25,0,1
"206",3.4,3,4,0,0,0.5,0.5,0,0.25,1,0,0,0,0.25
"207",3.5,3,5,0,0,0.5,1,0,0,0,0,0,0,0
"208",3.6,3,6,2,0,0.5,0.75,0.25,0,0.5,0,0,NA,0
"209",3.7,3,7,0,0,0.75,0.75,0,0.25,0.25,0.25,0.25,0,0.75
"210",3.8,3,8,0,0.25,0.25,0.75,0,0.25,0.75,0,0.25,0,0.25
"211",3.9,3,9,0,0,0.75,0.75,0,0,0,0,0.25,0,0
"212",3.1,3,10,0,0,0.75,0.75,0,0.5,0.75,0,0.25,0,0
"213",3.11,3,11,0,0,0.25,0.5,0,0.25,0.25,0,0.5,0,0
"214",3.12,3,12,0,0,1,1,0.5,0.5,0.5,0,0.5,0,0
"215",3.13,3,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",3.14,3,14,0,0,0.25,1,0,0.25,0.5,0,0.5,0,0
"217",3.15,3,15,0,0,0.5,0.75,0.25,0.25,0.5,0,0.25,0,0
"218",3.16,3,16,0,0,0.5,0.5,0,0.25,0.5,0,0.25,0,0
"219",3.17,3,17,0,0,0.5,0.75,0,0.25,0.5,0,0.25,0,0
"220",3.18,3,18,0,0,0.75,0.75,0,0.25,0.75,0,0.5,0,0
"221",3.19,3,19,0,0,1,1,0,0.75,1,0,1,0,0
"222",3.2,3,20,0,0,0.25,0.5,0,0,0,0,0,0,0
"223",3.21,3,21,0,0,0.25,0.5,0,0.25,0.25,0,0.25,0,0
"224",3.22,3,22,0,0,0.25,0.5,0,0,0,0,0.5,0,0
"225",3.23,3,23,0,0,0.25,0.75,0,0.25,0.75,0,0.5,0,0
"226",3.24,3,24,0,0,0.5,0.75,0,0,0,0,0.5,0,0
"227",3.25,3,25,0,0,0.5,0.5,0,0,0,0,0,0,0
"228",3.26,3,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",3.27,3,27,0,0,0.25,0,0,0,0,0,0,0,0
"230",3.28,3,28,0,0,0.25,0.5,0,0,0,0,0.25,0,0
"231",3.29,3,29,0,0,0.5,0.5,0,0.25,0,0,0,0,0
"232",3.3,3,30,0,0.25,0,0.5,0.5,0,0.25,0,0.25,0,0
"233",3.31,3,31,0,0.25,0.75,0.75,0.25,0.5,0.5,0,0.25,0,0
"234",3.32,3,32,0,0,0.75,0.75,0,0.25,0.5,0,0,0,0
"235",3.33,3,33,0,0,0.75,1,0.25,0,0.5,0,0.75,0,0
"236",3.34,3,34,0,0,0.25,0.5,0,0,0,0,0,0,0
"237",3.35,3,35,0,0,0,0,0,0,0,0,0,0,0
"238",3.36,3,36,2,0,NA,0.5,0,0,0,0,0,0,0.5
"239",3.37,3,37,0,0,0.25,0.5,0,0.25,0.25,0,0.25,0,0
"240",3.38,3,38,0,0,0.75,0.75,0,0.75,0.5,0,0.5,0,0
"241",3.39,3,39,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",3.4,3,40,0,0,0.5,0.75,0,0,0,0,0.75,0,0
"243",3.41,3,41,0,0,0.25,0.25,0,0.25,0,0,0.25,0,0
"244",3.42,3,42,0,0,0.25,0.5,0,0,0,0,0,0,0
"245",3.43,3,43,0,0,1,1,0,0.5,0.75,0,0.75,0,0
"246",3.44,3,44,0,0,0.25,0.25,0,0,0,0,0,0,0
"247",3.45,3,45,0,0,0.75,0.75,0,0.5,0.25,0,0.25,0,0
"248",3.46,3,46,0,0,0.75,0.75,0.25,0.75,0.75,0,0.5,0,0
"249",3.47,3,47,0,0,0.5,0.5,0,0.25,0,0,0.25,0,0
"250",3.48,3,48,0,0,0,0,0,0,0,0,0,0,0
"251",3.49,3,49,0,0,0.75,0.75,0,0.5,0,0,0.25,0,0
"252",3.5,3,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",3.51,3,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",3.52,3,52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",3.53,3,53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",3.54,3,54,0,0,0.75,0.75,0,0.5,0.5,0,0.5,0,0
"257",3.55,3,55,0,0,0.75,0.75,0,0,0,0,0,0,0
"258",3.56,3,56,0,0,0.25,0.5,0,0,0,0,0,0,0
"259",3.57,3,57,0,0.25,0.75,0.75,0.25,0.5,0.25,0,0.25,0,0
"260",3.58,3,58,0,0,0.75,0.75,0.25,0.75,0.5,0,0.5,0,0
"261",3.59,3,59,0,0,0.5,0.75,0,0,0,0,0.5,0,0
"262",3.6,3,60,0,0,1,1,0,0.25,0.75,0,0.5,0,0
"263",3.61,3,61,0,0,0.75,0.75,0,0,0,0.25,0.5,0,0.25
"264",3.62,3,62,0,0,0.25,0.5,0,0,0,0,0,0,0
"265",3.63,3,63,0,0,0,0,0,0,0,0,0,0,0
"266",3.64,3,64,0,0,0.5,0.75,0,0,0,0,0,0,0
"267",3.65,3,65,0,0,0.75,0.75,0,0.5,0.75,0,0.25,0,0
"268",3.66,3,66,0,0,1,1,0,0.75,0.5,0,0.75,0,0
"269",3.67,3,67,0,0,1,1,0,0,0.5,0,0.5,0,0
"270",3.68,3,68,0,0,0.75,1,0,0.5,0.5,0,0.25,0,0
"271",3.69,3,69,0,0,0.25,0.25,0,0.25,0,0,0,0,0
"272",3.7,3,70,0,0,0.25,0.5,0,0,0,0,0,0,0
"273",3.71,3,71,0,0,0,0,0,0,0,0,0,0,0
"274",3.72,3,72,0,0,0,0,0,0,0,0,0,0,0
"275",3.73,3,73,0,0,0.5,0.5,0,0.25,0,0,0,0,0
"276",3.74,3,74,0,0,1,1,0,0.5,0,0,0.25,0,0.25
"277",3.75,3,75,0,0,1,1,0,0.75,0.75,0,0.5,0,0
"278",3.76,3,76,0,0,1,1,0,0.25,0.75,0,0.5,0,0
"279",3.77,3,77,0,0,0.5,0.75,0,0,0,0,0,0,0
"280",3.78,3,78,0,0,1,0.75,0,0.75,0.75,0,0,0,0
"281",3.79,3,79,0,0,1,1,0,0.75,0.75,0,0.5,0,0
"282",3.8,3,80,0,0,0.25,0.5,0,0.25,0,0,0,0,0
"283",3.81,3,81,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",3.82,3,82,0,0,1,1,0,0.75,0,0,0,0,0
"285",3.83,3,83,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",3.84,3,84,0,0,0,0,0,0,0,0,0,0,0
"287",3.85,3,85,0,0,1,1,0,0.25,0,0,0.25,0,0
"288",3.86,3,86,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",3.87,3,87,0,0,0.5,0.5,0,0.5,0,0,0,0,0
"290",3.88,3,88,0,0,1,0.75,0,0,0.5,0,0.5,0,0
"291",3.89,3,89,0,0,0.75,0.75,0,0,0,0,0,0,0
"292",3.9,3,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",3.91,3,91,0,0,0,0,0,0,0,0,0,0,0
"294",3.92,3,92,2,0,0.75,0.75,0,0.75,0.75,0,NA,0,0
"295",3.93,3,93,0,0,1,1,0,0.5,0.75,0,0.5,0,0
"296",3.94,3,94,0,0,0.5,0.5,0,0.25,0,0,0.25,0,0
"297",3.95,3,95,0,0,1,1,0,0.5,0,0,0.5,0,0
"298",3.96,3,96,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",3.97,3,97,0,0,0,0.25,0,0,0,0,0,0,0
"300",3.98,3,98,0,0.25,0.75,0.75,0.25,0.75,0.75,0,0.5,0,0
"301",3.99,3,99,0,0,1,1,0,0.5,0.5,1,0.75,0,0
"302",3.1,3,100,0,0,1,0.75,0,0.75,0.5,0,0.25,0,0
"303",3.101,3,101,0,0,0.5,0,0,0.25,0.5,0,0.25,0,0
"304",4.1,4,1,0,0.5,0.25,0.5,0.5,0.25,0.5,0.25,0.25,0.25,1
"305",4.2,4,2,0,0.25,1,1,0.5,1,1,0.25,0.5,0.5,0.5
"306",4.3,4,3,0,0.25,1,1,0.5,0.75,1,0.25,1,0.75,0.5
"307",4.4,4,4,0,0.25,1,1,0.75,0.75,1,0.75,0.5,0.5,0.75
"308",4.5,4,5,2,0,0.75,NA,0.25,0.75,1,0,0.5,0,0.25
"309",4.6,4,6,0,0,1,1,0,1,1,0,1,0,0.5
"310",4.7,4,7,0,0.5,1,1,0.5,0.75,1,0,1,0.5,0.25
"311",4.8,4,8,2,0.5,1,1,0,0.5,1,0,NA,0.25,0
"312",4.9,4,9,0,0.25,1,1,0,0.75,1,0,1,0.25,0.25
"313",4.1,4,10,0,0,1,1,0,0.25,1,0,1,0,0.25
"314",4.11,4,11,0,0.5,1,1,0.75,1,1,0.25,1,0.25,1
"315",4.12,4,12,0,0.25,1,1,0,1,1,0,1,0,0
"316",4.13,4,13,0,0,1,0,0,1,1,0,1,0,0
"317",4.14,4,14,0,0,1,1,0,0.5,1,0,0.25,0,0
"318",4.15,4,15,0,0,1,1,0,1,1,0,1,0,0
"319",4.16,4,16,0,0,1,1,0,0.25,1,0,1,0,0
"320",4.17,4,17,0,0,1,1,0.75,0.5,1,0.5,1,0,1
"321",4.18,4,18,0,0,1,1,0,0.5,1,0,0,0,0
"322",4.19,4,19,0,0,1,1,0,0.5,0.5,0,1,0.25,0
"323",4.2,4,20,0,0.25,1,1,0,0.5,1,0,1,0,0
"324",4.21,4,21,0,0,1,0.5,0.5,0,1,0,1,0.25,0
"325",4.22,4,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",4.23,4,23,0,0,0.75,1,0.25,0.25,1,0.25,1,0,0
"327",4.24,4,24,0,0,1,0.75,0.25,0.25,1,0,1,0,0.25
"328",4.25,4,25,0,0,1,0.75,0,0.5,1,0,1,0,0
"329",4.26,4,26,0,0,1,1,0,0.25,1,0,1,0,0
"330",4.27,4,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",4.28,4,28,0,0,1,1,0.25,0.25,1,0,1,0.25,0
"332",4.29,4,29,0,0,1,1,0,0.25,1,0,1,0,0
"333",4.3,4,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",4.31,4,31,0,0,1,1,0,0.25,1,0,1,0,0
"335",4.32,4,32,0,0,1,1,0,1,1,0,1,0,0
"336",4.33,4,33,0,0,1,1,0,0.5,1,0,1,0,0
"337",4.34,4,34,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",4.35,4,35,0,0,0.5,1,0,1,1,0,0.75,0.25,0
"339",4.36,4,36,0,0,0.75,1,0,1,1,0,1,0,0
"340",4.37,4,37,0,0,1,0.75,0,0.75,1,0.25,1,0,0
"341",4.38,4,38,0,0,1,1,0,0.25,1,0,0.75,0,0
"342",4.39,4,39,0,0.75,0.5,0.5,0,0.5,1,0.5,0.5,0.25,0.25
"343",4.4,4,40,0,0.5,0.5,0.5,1,0.5,0.5,0.5,0,1,0.5
"344",4.41,4,41,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",4.42,4,42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",4.43,4,43,0,0,1,1,0.25,0.25,1,0.25,1,0,0
"347",4.44,4,44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",4.45,4,45,0,0,1,1,0,0.25,1,0,1,0,0
"349",4.46,4,46,0,0,0.75,0.25,0,0.5,1,0,0.75,0,0.25
"350",4.47,4,47,0,0,0.75,0.75,0,0.5,0.75,0,1,0,0
"351",4.48,4,48,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",4.49,4,49,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",4.5,4,50,0,0,1,1,0,0.5,1,0,1,0,0
"354",4.51,4,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",4.52,4,52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",4.53,4,53,2,0,NA,1,0,0.5,1,0,0.5,0,0
"357",4.54,4,54,0,0,1,1,0,0.25,1,0,1,0,0
"358",4.55,4,55,0,0,0.75,0,0,0.5,1,0,1,0,0
"359",4.56,4,56,0,0.5,0.5,0.25,0,0.75,1,0.25,0.5,0,0
"360",4.57,4,57,0,0,1,1,0,0.5,1,0,0.75,0,0
"361",4.58,4,58,0,0.5,1,0.25,0,0,1,0.25,1,0.25,0.25
"362",4.59,4,59,0,0,0.75,1,0.25,0.5,0.75,0.75,1,0.25,0.5
"363",4.6,4,60,0,0,0,0.75,0,0.5,1,0,1,0,0.5
"364",4.61,4,61,0,0.25,1,0.75,0.25,0.5,0.75,0,0.75,0.5,0
"365",4.62,4,62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",4.63,4,63,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",4.64,4,64,0,0,1,0.75,0,0.75,1,0.25,1,0.25,0
"368",4.65,4,65,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
