"","X","ID","day","beep","Angry","Depressed","Anxiety","Stressed","Relaxed","Happy"
"3117",3117,44,1,7,NA,NA,NA,NA,NA,NA
"3118",3118,44,1,8,NA,NA,NA,NA,NA,NA
"3119",3119,44,1,9,NA,NA,NA,NA,NA,NA
"3120",3120,44,1,10,NA,NA,NA,NA,NA,NA
"3121",3121,44,1,1,NA,NA,NA,NA,NA,NA
"3122",3122,44,1,2,NA,NA,NA,NA,NA,NA
"3123",3123,44,1,3,NA,NA,NA,NA,NA,NA
"3124",3124,44,1,4,NA,NA,NA,NA,NA,NA
"3125",3125,44,1,5,NA,NA,NA,NA,NA,NA
"3126",3126,44,1,6,NA,NA,NA,NA,NA,NA
"3127",3127,44,2,7,NA,NA,NA,NA,NA,NA
"3128",3128,44,2,8,NA,NA,NA,NA,NA,NA
"3129",3129,44,2,9,NA,NA,NA,NA,NA,NA
"3130",3130,44,2,1,NA,NA,NA,NA,NA,NA
"3131",3131,44,2,2,NA,NA,NA,NA,NA,NA
"3132",3132,44,2,3,NA,NA,NA,NA,NA,NA
"3133",3133,44,2,4,NA,NA,NA,NA,NA,NA
"3134",3134,44,2,5,NA,NA,NA,NA,NA,NA
"3135",3135,44,2,6,NA,NA,NA,NA,NA,NA
"3136",3136,44,2,7,NA,NA,NA,NA,NA,NA
"3137",3137,44,3,8,NA,NA,NA,NA,NA,NA
"3138",3138,44,3,9,NA,NA,NA,NA,NA,NA
"3139",3139,44,3,10,0.2,0.2,0.4,0.8,0.4,0.8
"3140",3140,45,1,1,0.2,0.4,1,1,0.2,0.6
"3141",3141,45,1,2,NA,NA,NA,NA,NA,NA
"3142",3142,45,1,3,NA,NA,NA,NA,NA,NA
"3143",3143,45,1,4,NA,NA,NA,NA,NA,NA
"3144",3144,45,1,5,0,0,0,0,1,1
"3145",3145,45,1,6,NA,NA,NA,NA,NA,NA
"3146",3146,45,2,1,0,0.2,0.4,0.2,0.8,0.6
"3147",3147,45,2,2,NA,NA,NA,NA,NA,NA
"3148",3148,45,2,3,0,0,0.2,0.4,0.8,0.6
"3149",3149,45,2,4,NA,NA,NA,NA,NA,NA
"3150",3150,45,2,5,0,0.2,0,0,0.8,0.6
"3151",3151,45,2,6,0,0,0.4,0,0.8,0.6
"3152",3152,45,2,7,NA,NA,NA,NA,NA,NA
"3153",3153,45,2,8,NA,NA,NA,NA,NA,NA
"3154",3154,45,2,9,0,0,1,1,0.4,0.6
"3155",3155,45,2,10,0,0,0.6,0.2,0.6,0.8
"3156",3156,45,3,1,0,0.2,0.4,0.2,0.8,0.6
"3157",3157,45,3,2,0,0,1,0.8,0.4,0.4
"3158",3158,45,3,3,0,0,0.4,0.6,0.4,0.6
"3159",3159,45,3,4,0,0.4,0.8,0.6,0.2,0.4
"3160",3160,45,3,5,0,0.6,0.2,0,0.8,0.4
"3161",3161,45,3,6,0,0.4,0.2,0,1,0.4
"3162",3162,45,3,7,0,0.2,0,0,0.8,0.8
"3163",3163,45,3,8,0,0,0,0,0.8,0.6
"3164",3164,45,3,9,0,0,0,0,0.8,0.8
"3165",3165,45,3,10,0,0,0,0,1,0.8
"3166",3166,45,4,1,0,0,0,0,1,0.8
"3167",3167,45,4,2,0,0,0,0,1,0.6
"3168",3168,45,4,3,0,0,0,0.2,0.8,0.8
"3169",3169,45,4,4,0,0,0.8,0.6,0.6,0.6
"3170",3170,45,4,5,0,0,0.2,0,0.8,0.4
"3171",3171,45,4,6,0,0,0,0,1,0.4
"3172",3172,45,4,7,NA,NA,NA,NA,NA,NA
"3173",3173,45,4,8,NA,NA,NA,NA,NA,NA
"3174",3174,45,4,9,0,0,0.2,0,0.6,0.8
"3175",3175,45,4,10,0,0,0.2,0,0.8,0.8
"3176",3176,45,5,1,0,0,0,0,0,0.8
"3177",3177,45,5,2,0,0,0.4,0.2,0.2,0.6
"3178",3178,45,5,3,0,0,0.8,0.6,0.2,0.4
"3179",3179,45,5,4,0,0,0.4,0.2,0.6,0.6
"3180",3180,45,5,5,NA,NA,NA,NA,NA,NA
"3181",3181,45,5,6,0,0,0.4,0.4,0.4,0.4
"3182",3182,45,5,7,NA,NA,NA,NA,NA,NA
"3183",3183,45,5,8,NA,NA,NA,NA,NA,NA
"3184",3184,45,5,9,NA,NA,NA,NA,NA,NA
"3185",3185,45,5,10,NA,NA,NA,NA,NA,NA
"3186",3186,45,6,1,NA,NA,NA,NA,NA,NA
"3187",3187,45,6,2,NA,NA,NA,NA,NA,NA
"3188",3188,45,6,3,0,0.6,0.4,0.4,0.6,0.6
"3189",3189,45,6,4,0,0,0.2,0.2,0.8,0.6
"3190",3190,45,6,5,0,0,0.2,0,0.2,0.6
"3191",3191,45,6,6,0,0.8,0.4,0.2,0.6,0.2
"3192",3192,45,6,7,0,0.4,0.6,0.6,0.6,0.4
"3193",3193,45,6,8,0,0,0.4,0.6,0.6,0.4
"3194",3194,45,6,9,0,0,0.4,0.2,0.4,0.6
"3195",3195,45,6,10,0,0,0.2,0.2,0.6,0.6
"3196",3196,45,7,1,NA,NA,NA,NA,NA,NA
"3197",3197,45,7,2,0,0.6,0.4,0,0.8,0.4
"3198",3198,45,7,3,0.6,0.4,0.6,0.6,0.4,0.4
"3199",3199,45,7,4,0.6,0,0.2,0,0,0.6
"3200",3200,45,7,5,0,0,0.4,0.2,0.8,1
"3201",3201,45,7,6,0,0.4,0.6,0.4,0.4,0.4
"3202",3202,45,7,7,NA,NA,NA,NA,NA,NA
"3203",3203,45,7,8,0,0,1,1,0.2,0.6
"3204",3204,45,7,9,0,0,0,0,1,0.6
"3205",3205,45,7,10,NA,NA,NA,NA,NA,NA
"3206",3206,45,8,1,0,0.4,0.8,0.6,0.4,0.4
"3207",3207,45,8,2,0,0,0,0,1,0.6
"3208",3208,45,8,3,0,0,0.2,0,1,0.8
"3209",3209,45,8,4,0,0,1,0.6,0.4,0.4
"3210",3210,45,8,5,0,0,0.8,0,0,0.6
"3211",3211,45,8,6,NA,NA,NA,NA,NA,NA
"3212",3212,45,8,7,NA,NA,NA,NA,NA,NA
"3213",3213,45,8,8,NA,NA,NA,NA,NA,NA
"3214",3214,45,8,9,0,0.4,1,1,0,0.4
"3215",3215,45,9,1,0,0,0.2,0.4,1,0.8
"3216",3216,45,9,2,0,0,0.8,0.6,0.6,0.4
"3217",3217,45,9,3,NA,NA,NA,NA,NA,NA
"3218",3218,45,9,4,0,0,0.8,0.6,0,0.6
"3219",3219,46,1,1,0,0,0,0,1,1
"3220",3220,46,2,1,0,0,0,0,0.6,0.6
"3221",3221,46,2,2,NA,NA,NA,NA,NA,NA
"3222",3222,46,2,3,NA,NA,NA,NA,NA,NA
"3223",3223,46,2,4,0,0,0,0,0.8,0.8
"3224",3224,46,2,5,0,0,0,0,0.8,0.8
"3225",3225,46,2,6,NA,NA,NA,NA,NA,NA
"3226",3226,46,2,7,NA,NA,NA,NA,NA,NA
"3227",3227,46,2,8,NA,NA,NA,NA,NA,NA
"3228",3228,46,2,9,NA,NA,NA,NA,NA,NA
"3229",3229,46,2,10,0,0,0,0,1,1
"3230",3230,46,3,1,0.4,0,0.2,0,0.6,0.6
"3231",3231,46,3,2,0,0,0,0.2,0.8,0.8
"3232",3232,46,3,3,NA,NA,NA,NA,NA,NA
"3233",3233,46,3,4,NA,NA,NA,NA,NA,NA
"3234",3234,46,3,5,NA,NA,NA,NA,NA,NA
"3235",3235,46,3,6,0,0,0.2,0.6,0.8,0.8
"3236",3236,46,3,7,NA,NA,NA,NA,NA,NA
"3237",3237,46,3,8,NA,NA,NA,NA,NA,NA
"3238",3238,46,3,9,NA,NA,NA,NA,NA,NA
"3239",3239,46,4,1,NA,NA,NA,NA,NA,NA
"3240",3240,46,4,2,NA,NA,NA,NA,NA,NA
"3241",3241,46,4,3,NA,NA,NA,NA,NA,NA
"3242",3242,46,4,4,NA,NA,NA,NA,NA,NA
"3243",3243,46,4,5,NA,NA,NA,NA,NA,NA
"3244",3244,46,4,6,0.8,0.6,0.6,0.6,0.4,0.2
"3245",3245,46,4,7,0.4,0.6,0,0.6,0.6,0.4
"3246",3246,46,4,8,NA,NA,NA,NA,NA,NA
"3247",3247,46,4,9,0,0,0,0,0.8,0.8
"3248",3248,46,4,10,NA,NA,NA,NA,NA,NA
"3249",3249,46,5,1,NA,NA,NA,NA,NA,NA
"3250",3250,46,5,2,NA,NA,NA,NA,NA,NA
"3251",3251,46,5,3,0,0,0,0,0.8,0.8
"3252",3252,46,5,4,NA,NA,NA,NA,NA,NA
"3253",3253,46,5,5,0.8,0,0,0,0.8,0.2
"3254",3254,46,5,6,NA,NA,NA,NA,NA,NA
"3255",3255,46,5,7,0,0,0,0,0.8,0.6
"3256",3256,46,5,8,0,0,0,0,0.6,0.8
"3257",3257,46,5,9,0.4,0,0,0.2,0.6,0.6
"3258",3258,46,5,10,NA,NA,NA,NA,NA,NA
"3259",3259,46,6,1,0,0,0,0.2,0.4,0.4
"3260",3260,46,6,2,0.4,0,0,0.2,0.8,0.4
"3261",3261,46,6,3,0,0,0,0,0.8,0.6
"3262",3262,46,6,4,NA,NA,NA,NA,NA,NA
"3263",3263,46,6,5,NA,NA,NA,NA,NA,NA
"3264",3264,46,6,6,NA,NA,NA,NA,NA,NA
"3265",3265,46,6,7,NA,NA,NA,NA,NA,NA
"3266",3266,46,6,8,NA,NA,NA,NA,NA,NA
"3267",3267,46,6,9,NA,NA,NA,NA,NA,NA
"3268",3268,46,6,10,NA,NA,NA,NA,NA,NA
"3269",3269,46,7,1,NA,NA,NA,NA,NA,NA
"3270",3270,46,7,2,NA,NA,NA,NA,NA,NA
"3271",3271,46,7,3,NA,NA,NA,NA,NA,NA
"3272",3272,46,7,4,NA,NA,NA,NA,NA,NA
"3273",3273,46,7,5,NA,NA,NA,NA,NA,NA
"3274",3274,46,7,6,NA,NA,NA,NA,NA,NA
"3275",3275,46,7,7,NA,NA,NA,NA,NA,NA
"3276",3276,46,7,8,NA,NA,NA,NA,NA,NA
"3277",3277,46,7,9,NA,NA,NA,NA,NA,NA
"3278",3278,46,7,10,NA,NA,NA,NA,NA,NA
"3279",3279,46,8,1,0,0,0,0,1,0.8
"3280",3280,46,8,2,NA,NA,NA,NA,NA,NA
"3281",3281,46,8,3,0,0,0,0,0.8,0.8
"3282",3282,46,8,4,0,0,0,0,1,0.8
"3283",3283,46,8,5,0,0,0,0,0.8,0.8
"3284",3284,46,8,6,NA,NA,NA,NA,NA,NA
"3285",3285,46,8,7,0,0,0,0,1,0.8
"3286",3286,46,8,8,0.2,0.8,1,0.4,0,0.6
"3287",3287,46,8,9,NA,NA,NA,NA,NA,NA
"3288",3288,46,9,1,0,0,0.6,0,0.8,1
"3289",3289,46,9,2,0,0,0.6,0.2,0.8,0.6
"3290",3290,46,9,3,NA,NA,NA,NA,NA,NA
"3291",3291,46,9,4,0,0.2,0.6,0.6,0.8,0.6
"3292",3292,47,1,1,0,0,0.2,0,0.8,1
"3293",3293,47,1,2,0,0,0,0,1,1
"3294",3294,47,1,3,0,0,0,0,1,1
"3295",3295,47,2,1,0.6,0,0,0,0.6,0.6
"3296",3296,47,2,2,NA,NA,NA,NA,NA,NA
"3297",3297,47,2,3,0,0.4,0.2,0,0.8,0.8
"3298",3298,47,2,4,0.2,0,0.4,0,1,1
"3299",3299,47,3,1,NA,NA,NA,NA,NA,NA
"3300",3300,47,3,2,NA,NA,NA,NA,NA,NA
"3301",3301,47,3,3,NA,NA,NA,NA,NA,NA
"3302",3302,47,3,4,NA,NA,NA,NA,NA,NA
"3303",3303,47,3,5,NA,NA,NA,NA,NA,NA
"3304",3304,47,3,6,NA,NA,NA,NA,NA,NA
"3305",3305,47,3,7,NA,NA,NA,NA,NA,NA
"3306",3306,47,3,8,NA,NA,NA,NA,NA,NA
"3307",3307,47,3,9,0,0,0,0,1,1
"3308",3308,47,4,1,NA,NA,NA,NA,NA,NA
"3309",3309,47,4,2,NA,NA,NA,NA,NA,NA
"3310",3310,47,4,3,0,0,0,0,1,1
"3311",3311,47,4,4,NA,NA,NA,NA,NA,NA
"3312",3312,47,4,5,NA,NA,NA,NA,NA,NA
"3313",3313,47,4,6,NA,NA,NA,NA,NA,NA
"3314",3314,47,4,7,0.2,0.2,0.2,0.2,0.8,0.8
"3315",3315,47,4,8,NA,NA,NA,NA,NA,NA
"3316",3316,47,4,9,0,0,0,0,1,1
"3317",3317,47,4,10,0,0,0,0,1,1
"3318",3318,47,5,1,0,0,0.2,0.4,0.8,0.8
"3319",3319,47,5,2,NA,NA,NA,NA,NA,NA
"3320",3320,47,5,3,0,0.6,0.4,0,1,1
"3321",3321,47,5,4,NA,NA,NA,NA,NA,NA
"3322",3322,47,5,5,NA,NA,NA,NA,NA,NA
"3323",3323,47,5,6,0.2,0.4,0,0.2,0.8,0.6
"3324",3324,47,5,7,0.4,0,0,0,0.8,0.8
"3325",3325,47,5,8,NA,NA,NA,NA,NA,NA
"3326",3326,47,5,9,0.2,0,0.2,0,1,0.8
"3327",3327,47,6,1,0,0,0.2,0,1,0.8
"3328",3328,47,6,2,0,0,0,0,1,1
"3329",3329,47,6,3,0,0,0.4,0,0.8,1
"3330",3330,47,6,4,0,0,0,0.2,0.6,0.6
"3331",3331,47,6,5,NA,NA,NA,NA,NA,NA
"3332",3332,47,6,6,NA,NA,NA,NA,NA,NA
"3333",3333,47,6,7,0,0.2,0.2,0,0.4,1
"3334",3334,47,6,8,0,0.2,0,0,0.4,0.8
"3335",3335,47,6,9,0,0,0,0,1,0
"3336",3336,47,6,10,0.4,0.6,0,0.2,0.8,1
"3337",3337,47,7,1,0,0,0,0,1,1
"3338",3338,47,7,2,0,0.2,0.2,0.2,0.8,1
"3339",3339,47,7,3,0,0,0,0,0.4,0.8
"3340",3340,47,7,4,0,0,0,0,1,1
"3341",3341,47,7,5,NA,NA,NA,NA,NA,NA
"3342",3342,47,7,6,NA,NA,NA,NA,NA,NA
"3343",3343,47,7,7,0.4,0.2,0.2,0.2,1,1
"3344",3344,47,7,8,0,0.2,0,0.4,1,1
"3345",3345,47,7,9,0,0.2,0.4,0.6,0.4,0.6
"3346",3346,47,8,1,NA,NA,NA,NA,NA,NA
"3347",3347,47,8,2,NA,NA,NA,NA,NA,NA
"3348",3348,47,8,3,0,0,0,0,1,1
"3349",3349,47,8,4,0,0.2,0.2,0,1,0.8
"3350",3350,47,8,5,0.4,0.2,0,0.8,0.4,0.6
"3351",3351,47,8,6,NA,NA,NA,NA,NA,NA
"3352",3352,47,8,7,NA,NA,NA,NA,NA,NA
"3353",3353,47,8,8,NA,NA,NA,NA,NA,NA
"3354",3354,47,8,9,NA,NA,NA,NA,NA,NA
"3355",3355,47,8,10,NA,NA,NA,NA,NA,NA
"3356",3356,47,9,1,0.6,0.2,0,0.2,0.8,0.6
"3357",3357,47,9,2,0,0,0,0,0.2,0.6
"3358",3358,47,9,3,0,0,0,0,0.6,0.6
"3359",3359,47,9,4,0.6,0.6,0.6,0.8,0.8,0.6
"3360",3360,47,11,1,0.2,0,0,0.2,0.6,0.8
"3361",3361,48,1,1,0,0.4,0.8,0.6,0.4,0.6
"3362",3362,48,1,2,NA,NA,NA,NA,NA,NA
"3363",3363,48,1,3,NA,NA,NA,NA,NA,NA
"3364",3364,48,1,4,NA,NA,NA,NA,NA,NA
"3365",3365,48,1,5,NA,NA,NA,NA,NA,NA
"3366",3366,48,1,6,NA,NA,NA,NA,NA,NA
"3367",3367,48,1,7,NA,NA,NA,NA,NA,NA
"3368",3368,48,1,8,0,0.6,0.8,0.8,0.4,0.6
"3369",3369,48,1,9,0,0.4,0.4,0.4,0.6,0.6
"3370",3370,48,2,1,0,0.4,0.6,0.4,0.8,0.6
"3371",3371,48,2,2,NA,NA,NA,NA,NA,NA
"3372",3372,48,2,3,0,0.4,0.4,0.4,0.8,0.8
"3373",3373,48,2,4,0,0.2,0.6,0.6,0.6,0.6
"3374",3374,48,2,5,0.4,0.6,0.8,0.8,0.4,0.4
"3375",3375,48,2,6,0,0.2,0.4,0.4,0.8,0.8
"3376",3376,48,2,7,0,0.2,0.8,0.6,0.4,0.8
"3377",3377,48,2,8,NA,NA,NA,NA,NA,NA
"3378",3378,48,2,9,0,0.2,0.2,0.4,0.2,0.8
"3379",3379,48,2,10,0.8,0.2,0.4,0.4,0.8,0.6
"3380",3380,48,3,1,0.4,0.4,0.6,0.4,0.6,0.6
"3381",3381,48,3,2,0,0.4,0.4,0.6,0.4,0.4
"3382",3382,48,3,3,0.4,0.4,0.4,0.2,0.6,0.6
"3383",3383,48,3,4,0,0.4,0.6,0.6,0.8,0.6
"3384",3384,48,3,5,0,0.6,0.8,0.8,0.6,0.6
"3385",3385,48,3,6,NA,NA,NA,NA,NA,NA
"3386",3386,48,3,7,NA,NA,NA,NA,NA,NA
"3387",3387,48,3,8,NA,NA,NA,NA,NA,NA
"3388",3388,48,3,9,0.4,0.8,0.8,0.8,0.6,0.4
"3389",3389,48,3,10,NA,NA,NA,NA,NA,NA
"3390",3390,48,4,1,0.4,0.2,0.8,0.8,0.4,0.6
"3391",3391,48,4,2,NA,NA,NA,NA,NA,NA
"3392",3392,48,4,3,NA,NA,NA,NA,NA,NA
"3393",3393,48,4,4,0.2,0.4,0.4,0.4,0.8,0.8
"3394",3394,48,4,5,0,0.2,0.4,0.4,0.8,1
"3395",3395,48,4,6,0.4,0.4,0.6,0.4,0.8,0.6
"3396",3396,48,4,7,0.2,0.4,0.4,0.4,0.8,0.8
"3397",3397,48,4,8,0,0.2,0.2,0.4,0.4,0.8
"3398",3398,48,4,9,0,0.2,0.4,0.4,0.8,0.8
"3399",3399,48,4,10,0,0.2,0.2,0.2,1,0.6
"3400",3400,48,5,1,NA,NA,NA,NA,NA,NA
"3401",3401,48,5,2,0,0.4,0.4,0.4,0.8,0.8
"3402",3402,48,5,3,0.2,0.4,0.4,0.4,0.4,0.6
"3403",3403,48,5,4,0,0.2,0.4,0.4,0.6,0.8
"3404",3404,48,5,5,0.2,0.4,0.4,0.4,0.4,0.4
"3405",3405,48,5,6,0.4,0.2,0.4,0.4,0.4,0.2
"3406",3406,48,5,7,0.2,0.4,0.4,0.4,0.4,0.8
"3407",3407,48,5,8,0.6,0.4,0.2,0.4,0.6,0.4
"3408",3408,48,5,9,0.4,0.4,0.6,0.2,0.8,0.6
"3409",3409,48,5,10,NA,NA,NA,NA,NA,NA
"3410",3410,48,6,1,0.2,0.4,0.6,0.6,0.4,0.2
"3411",3411,48,6,2,0.2,0.4,0.4,0.4,0.6,0.8
"3412",3412,48,6,3,NA,NA,NA,NA,NA,NA
"3413",3413,48,6,4,NA,NA,NA,NA,NA,NA
"3414",3414,48,6,5,NA,NA,NA,NA,NA,NA
"3415",3415,48,6,6,NA,NA,NA,NA,NA,NA
"3416",3416,48,6,7,NA,NA,NA,NA,NA,NA
"3417",3417,48,6,8,0.4,0.4,0.6,0.6,0.4,0.6
"3418",3418,48,6,9,0.4,0.4,0.4,0.4,0.6,0.4
"3419",3419,48,6,10,0.4,0.4,0.4,0.2,0.6,0.8
"3420",3420,48,7,1,0.2,0.4,0.4,0.8,0.4,0.4
"3421",3421,48,7,2,0.8,0.4,0.6,0.6,0.4,0.4
"3422",3422,48,7,3,0.8,0.4,0.2,0.4,0.6,0.6
"3423",3423,48,7,4,0.4,0.6,0.6,0.2,0,0
"3424",3424,48,7,5,0.6,0.6,0.4,0.6,0.6,0.4
"3425",3425,48,7,6,NA,NA,NA,NA,NA,NA
"3426",3426,48,7,7,NA,NA,NA,NA,NA,NA
"3427",3427,48,7,8,NA,NA,NA,NA,NA,NA
"3428",3428,48,7,9,0.2,0.4,0.6,0.6,0.8,0.6
"3429",3429,49,7,1,0,0,0,0.2,1,1
"3430",3430,49,7,2,NA,NA,NA,NA,NA,NA
"3431",3431,49,7,3,0,0,0.4,0.6,0.8,0.6
"3432",3432,49,7,4,0.4,0,0.4,0,0.6,0.4
"3433",3433,49,7,5,0,0,0,0,1,0.6
"3434",3434,49,7,1,0,0,0,0,1,0.8
"3435",3435,49,7,2,NA,NA,NA,NA,NA,NA
"3436",3436,49,7,3,NA,NA,NA,NA,NA,NA
"3437",3437,49,7,4,0,0,0,0,1,1
"3438",3438,49,7,5,0,0,1,0,0,0.2
"3439",3439,49,8,6,0,0,0,0,0.4,0.6
"3440",3440,49,8,7,0,0,0,0,1,0.8
"3441",3441,49,8,8,NA,NA,NA,NA,NA,NA
"3442",3442,49,8,9,0,0,0,0,0.8,0.8
"3443",3443,49,8,10,0,0,0,0,0.8,0.8
"3444",3444,49,8,1,0,0,0,0,0.8,0.8
"3445",3445,49,8,2,NA,NA,NA,NA,NA,NA
"3446",3446,49,8,3,NA,NA,NA,NA,NA,NA
"3447",3447,49,8,4,NA,NA,NA,NA,NA,NA
"3448",3448,49,8,5,NA,NA,NA,NA,NA,NA
"3449",3449,49,8,6,NA,NA,NA,NA,NA,NA
"3450",3450,49,8,7,NA,NA,NA,NA,NA,NA
"3451",3451,49,8,8,NA,NA,NA,NA,NA,NA
"3452",3452,49,8,9,NA,NA,NA,NA,NA,NA
"3453",3453,49,8,10,0,0,0,0,1,1
"3454",3454,49,8,1,0,0,0,0,1,0.8
"3455",3455,49,9,2,0.8,0.6,0.2,0.4,0.2,0.4
"3456",3456,49,9,3,NA,NA,NA,NA,NA,NA
"3457",3457,49,9,4,NA,NA,NA,NA,NA,NA
"3458",3458,49,9,5,NA,NA,NA,NA,NA,NA
"3459",3459,49,9,6,NA,NA,NA,NA,NA,NA
"3460",3460,49,9,7,NA,NA,NA,NA,NA,NA
"3461",3461,49,9,8,NA,NA,NA,NA,NA,NA
"3462",3462,49,9,9,NA,NA,NA,NA,NA,NA
"3463",3463,49,9,10,NA,NA,NA,NA,NA,NA
"3464",3464,49,9,1,NA,NA,NA,NA,NA,NA
"3465",3465,49,9,2,NA,NA,NA,NA,NA,NA
"3466",3466,49,10,3,NA,NA,NA,NA,NA,NA
"3467",3467,49,10,4,NA,NA,NA,NA,NA,NA
"3468",3468,49,10,5,NA,NA,NA,NA,NA,NA
"3469",3469,49,10,6,NA,NA,NA,NA,NA,NA
"3470",3470,49,10,7,NA,NA,NA,NA,NA,NA
"3471",3471,49,10,8,NA,NA,NA,NA,NA,NA
"3472",3472,49,10,9,NA,NA,NA,NA,NA,NA
"3473",3473,49,10,10,NA,NA,NA,NA,NA,NA
"3474",3474,49,10,1,NA,NA,NA,NA,NA,NA
"3475",3475,49,10,2,NA,NA,NA,NA,NA,NA
"3476",3476,49,11,3,NA,NA,NA,NA,NA,NA
"3477",3477,49,11,4,NA,NA,NA,NA,NA,NA
"3478",3478,49,11,5,NA,NA,NA,NA,NA,NA
"3479",3479,49,11,6,NA,NA,NA,NA,NA,NA
"3480",3480,49,11,7,NA,NA,NA,NA,NA,NA
"3481",3481,49,11,8,NA,NA,NA,NA,NA,NA
"3482",3482,49,11,9,NA,NA,NA,NA,NA,NA
"3483",3483,49,11,10,NA,NA,NA,NA,NA,NA
"3484",3484,49,11,1,NA,NA,NA,NA,NA,NA
"3485",3485,49,11,2,NA,NA,NA,NA,NA,NA
"3486",3486,49,12,3,NA,NA,NA,NA,NA,NA
"3487",3487,49,12,4,NA,NA,NA,NA,NA,NA
"3488",3488,49,12,5,NA,NA,NA,NA,NA,NA
"3489",3489,49,12,6,NA,NA,NA,NA,NA,NA
"3490",3490,49,12,7,NA,NA,NA,NA,NA,NA
"3491",3491,49,12,8,NA,NA,NA,NA,NA,NA
"3492",3492,49,12,9,NA,NA,NA,NA,NA,NA
"3493",3493,49,12,10,NA,NA,NA,NA,NA,NA
"3494",3494,49,12,11,NA,NA,NA,NA,NA,NA
"3495",3495,49,12,12,NA,NA,NA,NA,NA,NA
"3496",3496,49,1,13,0,0.2,0.6,0.4,0.8,0.6
"3497",3497,49,1,14,NA,NA,NA,NA,NA,NA
"3498",3498,49,1,15,NA,NA,NA,NA,NA,NA
"3499",3499,49,1,16,NA,NA,NA,NA,NA,NA
"3500",3500,49,1,17,0,0,0.4,0.2,0.6,0.8
"3501",3501,49,2,18,NA,NA,NA,NA,NA,NA
"3502",3502,49,2,19,NA,NA,NA,NA,NA,NA
"3503",3503,49,2,1,NA,NA,NA,NA,NA,NA
"3504",3504,49,2,2,0,0,0,0,1,1
"3505",3505,49,2,3,0,0,0,0,1,1
"3506",3506,49,2,4,0,0,0.2,0.4,0.8,0.8
"3507",3507,49,2,5,0,0,0,0.4,1,0.6
"3508",3508,49,2,6,0,0,0.2,0,1,1
"3509",3509,49,2,7,0,0,0,0,1,1
"3510",3510,49,2,8,0,0,0,0,1,1
"3511",3511,49,3,9,0,0,0,0,1,0.8
"3512",3512,49,3,10,NA,NA,NA,NA,NA,NA
"3513",3513,49,3,11,0,0,0,0,1,1
"3514",3514,49,3,12,0,0,0,0,1,1
"3515",3515,49,3,13,0,0,0,0,1,0
"3516",3516,49,3,14,0,0,0,0,1,1
"3517",3517,49,3,15,0,0,0,0,0.8,0.8
"3518",3518,49,3,16,0,0,0,0,0.6,0.6
"3519",3519,49,3,1,0,0,0,0,0,1
"3520",3520,49,3,2,NA,NA,NA,NA,NA,NA
"3521",3521,49,4,3,0,0,0,0,1,1
"3522",3522,49,4,4,0,0,0,0,1,1
"3523",3523,49,4,5,0.4,0.6,0.6,0,0,0.2
"3524",3524,49,4,6,NA,NA,NA,NA,NA,NA
"3525",3525,49,4,7,0,0,0,0,0,1
"3526",3526,49,4,8,0.8,0.6,0,0,0.6,0.4
"3527",3527,49,4,9,0.8,0.6,0,0,0.2,0.2
"3528",3528,49,4,10,NA,NA,NA,NA,NA,NA
"3529",3529,49,4,11,NA,NA,NA,NA,NA,NA
"3530",3530,49,4,1,NA,NA,NA,NA,NA,NA
"3531",3531,49,5,2,NA,NA,NA,NA,NA,NA
"3532",3532,49,5,3,0,0,0,0,1,1
"3533",3533,49,5,4,0,0,0,0,1,1
"3534",3534,49,5,5,0,0,0,0,0.8,0.6
"3535",3535,49,5,6,0,0,0,0,0.8,1
"3536",3536,49,5,7,0,0,0,1,0,0.6
"3537",3537,49,5,8,0,0,0,0,1,1
"3538",3538,49,5,9,NA,NA,NA,NA,NA,NA
"3539",3539,49,5,10,0,0,0,0,1,0.8
"3540",3540,49,5,1,0,0,0,0,0,0.2
"3541",3541,49,6,2,NA,NA,NA,NA,NA,NA
"3542",3542,49,6,3,NA,NA,NA,NA,NA,NA
"3543",3543,49,6,4,NA,NA,NA,NA,NA,NA
"3544",3544,49,6,5,NA,NA,NA,NA,NA,NA
"3545",3545,49,6,6,NA,NA,NA,NA,NA,NA
"3546",3546,49,6,7,NA,NA,NA,NA,NA,NA
"3547",3547,49,6,8,0.2,0,0,0,0.2,0.4
"3548",3548,49,6,9,0,0.2,0,0,0.6,0.4
"3549",3549,49,6,10,0,0,0,0,1,0.8
"3550",3550,49,6,1,0.8,0.4,0,0,0.2,0
"3551",3551,49,7,2,0,0.2,0,0.4,0.2,0.8
"3552",3552,49,7,3,0,0,0,0,0.8,0.4
"3553",3553,49,7,4,0,0,0,0,0.6,0.4
"3554",3554,49,7,5,0,0,0,0,0.8,0.4
"3555",3555,49,7,6,NA,NA,NA,NA,NA,NA
"3556",3556,49,7,7,0,0,0,0,0.4,0.6
"3557",3557,49,7,8,0,0,0,0,0.8,0.4
"3558",3558,49,7,9,0,0,0,0,1,1
"3559",3559,49,7,10,NA,NA,NA,NA,NA,NA
"3560",3560,50,1,1,0,0,0.2,0.2,0.6,0.6
"3561",3561,50,1,2,0.2,0.2,0.6,0.6,0.4,0.4
"3562",3562,50,1,3,0.2,0,0.6,0.6,0.4,0.6
"3563",3563,50,1,4,NA,NA,NA,NA,NA,NA
"3564",3564,50,1,5,NA,NA,NA,NA,NA,NA
"3565",3565,50,2,1,NA,NA,NA,NA,NA,NA
