"","X","ID","day","beep","obsNumber","missed","Angry","Anxiety","Guilty","Sad","Happy","Relaxed","Confident"
"4742",4742,67,7,1,55,0,0.41,0.29,0.82,0.3,0.57,0.73,0.33
"4743",4743,67,7,2,56,1,NA,NA,NA,NA,NA,NA,NA
"4744",4744,67,7,3,57,1,NA,NA,NA,NA,NA,NA,NA
"4745",4745,67,7,4,58,1,NA,NA,NA,NA,NA,NA,NA
"4746",4746,67,7,5,59,0,0.46,0.44,0.62,0.47,0.44,0.44,0.43
"4747",4747,67,7,6,60,0,0.28,0.62,0.42,0.23,0.7,0.86,0.56
"4748",4748,67,7,7,61,0,0.29,0.35,0.41,0.36,0.66,0.61,0.55
"4749",4749,67,7,8,62,0,0.56,0.74,0.67,0.46,0.41,0.47,0.45
"4750",4750,67,7,9,63,0,0.44,0.39,0.67,0.42,0.37,0.42,0.44
"4751",4751,67,7,10,64,1,NA,NA,NA,NA,NA,NA,NA
"4752",4752,67,8,1,65,1,NA,NA,NA,NA,NA,NA,NA
"4753",4753,67,8,2,66,1,NA,NA,NA,NA,NA,NA,NA
"4754",4754,67,8,3,67,0,0.77,0.75,0.57,0.35,0.37,0.36,0.46
"4755",4755,67,8,4,68,1,NA,NA,NA,NA,NA,NA,NA
"4756",4756,67,8,5,69,0,0.48,0.55,0.51,0.39,0.35,0.44,0.39
"4757",4757,67,8,6,70,0,0.23,0.35,0.57,0.38,0.48,0.6,0.4
"4758",4758,67,8,7,71,1,NA,NA,NA,NA,NA,NA,NA
"4759",4759,67,8,8,72,1,NA,NA,NA,NA,NA,NA,NA
"4760",4760,67,8,9,73,1,NA,NA,NA,NA,NA,NA,NA
"4761",4761,67,8,10,74,1,NA,NA,NA,NA,NA,NA,NA
"4762",4762,67,9,1,75,0,0.41,0.41,0.52,0.36,0.4,0.56,0.37
"4763",4763,67,9,2,76,1,NA,NA,NA,NA,NA,NA,NA
"4764",4764,67,9,3,77,0,0.29,0.37,0.39,0.3,0.45,0.59,0.56
"4765",4765,67,9,4,78,0,0.32,0.36,0.28,0.31,0.65,0.65,0.57
"4766",4766,68,1,1,0,0,0,0.36,0,0.15,0.59,0.69,0.69
"4767",4767,68,1,2,1,0,0,0.39,0,0.3,0.44,0.38,0.57
"4768",4768,68,1,3,2,0,0,0.63,0,0.36,0.42,0.37,0.58
"4769",4769,68,1,4,3,0,0,0.6,0,0.04,0.6,0.34,0.65
"4770",4770,68,1,5,4,0,0,0.43,0,0.05,0.56,0.57,0.59
"4771",4771,68,1,6,5,0,0,0.07,0.1,0.14,0.56,0.62,0.44
"4772",4772,68,1,7,6,0,0,0.24,0,0,0.71,0.74,0.76
"4773",4773,68,1,8,7,0,0,0.65,0,0.14,0.31,0.27,0.38
"4774",4774,68,1,9,8,0,0,0.27,0.01,0,0.62,0.62,0.68
"4775",4775,68,2,1,9,0,0,0.54,0,0,0.65,0.67,0.59
"4776",4776,68,2,2,10,1,NA,NA,NA,NA,NA,NA,NA
"4777",4777,68,2,3,11,0,0,0.63,0,0,0.33,0.31,0.32
"4778",4778,68,2,4,12,0,0.02,0.27,0,0.35,0.6,0.59,0.62
"4779",4779,68,2,5,13,0,0,0.11,0,0,0.69,0.6,0.66
"4780",4780,68,2,6,14,0,0,0.33,0,0,0.57,0.59,0.72
"4781",4781,68,2,7,15,0,0.62,0.8,0.62,0.71,0.14,0.66,0.26
"4782",4782,68,2,8,16,0,0.06,0.66,0,0.73,0.55,0.61,0.4
"4783",4783,68,2,9,17,0,0.3,0.34,0,0.06,0.58,0.64,0.59
"4784",4784,68,2,10,18,0,0.02,0.59,0.05,0,0.58,0.6,0.77
"4785",4785,68,3,1,19,0,0,0.6,0.55,0.77,0.15,0.3,0.56
"4786",4786,68,3,2,20,0,0,0.31,0,0,0.64,0.68,0.65
"4787",4787,68,3,3,21,0,0,0.06,0,0.13,0.69,0.71,0.66
"4788",4788,68,3,4,22,0,0,0.56,0,0.29,0.61,0.63,0.59
"4789",4789,68,3,5,23,0,0,0.41,0,0,0.66,0.69,0.66
"4790",4790,68,3,6,24,1,NA,NA,NA,NA,NA,NA,NA
"4791",4791,68,3,7,25,0,0.17,0.24,0.14,0,0.67,0.68,0.66
"4792",4792,68,3,8,26,0,0,0.29,0,0,0.63,0.6,0.53
"4793",4793,68,3,9,27,0,0,0.34,0,0,0.65,0.66,0.61
"4794",4794,68,3,10,28,0,0,0,0,0,0.64,0.58,0.53
"4795",4795,68,4,1,29,1,NA,NA,NA,NA,NA,NA,NA
"4796",4796,68,4,2,30,0,0.01,0.31,0,0.05,0.6,0.64,0.61
"4797",4797,68,4,3,31,0,0,0.58,0.02,0,0.6,0.61,0.66
"4798",4798,68,4,4,32,0,0,0.31,0,0,0.73,0.64,0.71
"4799",4799,68,4,5,33,0,0,0.6,0,0,0.59,0.82,0.6
"4800",4800,68,4,6,34,1,NA,NA,NA,NA,NA,NA,NA
"4801",4801,68,4,7,35,0,0,0.58,0,0.01,0.64,0.62,0.61
"4802",4802,68,4,8,36,0,0,0.2,0,0,0.68,0.61,0.69
"4803",4803,68,4,9,37,0,0,0,0,0,0.67,0.81,0.61
"4804",4804,68,4,10,38,0,0,0.62,0.03,0.08,0.69,0.62,0.63
"4805",4805,68,5,1,39,0,0,0.39,0,0,0.72,0.72,0.76
"4806",4806,68,5,2,40,0,0,0.67,0,0,0.65,0.58,0.65
"4807",4807,68,5,3,41,0,0,0.56,0,0,0.61,0.61,0.78
"4808",4808,68,5,4,42,0,0,0.58,0,0,0.59,0.65,0.79
"4809",4809,68,5,5,43,0,0,0.64,0,0,0.61,0.67,0.61
"4810",4810,68,5,6,44,0,0,0.61,0,0.37,0.65,0.37,0.61
"4811",4811,68,5,7,45,1,NA,NA,NA,NA,NA,NA,NA
"4812",4812,68,5,8,46,0,0,0.61,0,0.02,0.58,0.35,0.65
"4813",4813,68,5,9,47,0,0,0.75,0,0.38,0.31,0.28,0.33
"4814",4814,68,5,10,48,1,NA,NA,NA,NA,NA,NA,NA
"4815",4815,68,6,1,49,1,NA,NA,NA,NA,NA,NA,NA
"4816",4816,68,6,2,50,0,0,0.62,0,0.2,0.6,0.29,0.66
"4817",4817,68,6,3,51,0,0,0.16,0,0,0.72,0.77,0.74
"4818",4818,68,6,4,52,0,0,0.36,0,0,0.66,0.69,0.68
"4819",4819,68,6,5,53,0,0,0.86,0,0.37,0.31,0.01,0.28
"4820",4820,68,6,6,54,0,0,0.27,0,0,0.68,0.56,0.63
"4821",4821,68,6,7,55,1,NA,NA,NA,NA,NA,NA,NA
"4822",4822,68,6,8,56,1,NA,NA,NA,NA,NA,NA,NA
"4823",4823,68,6,9,57,0,0,0.37,0.03,0.01,0.64,0.32,0.63
"4824",4824,68,6,10,58,0,0,0.31,0,0,0.75,0.81,0.65
"4825",4825,68,6,11,59,0,0,0.4,0,0.03,0.65,0.66,0.65
"4826",4826,68,7,1,60,0,0,0.23,0,0,0.64,0.73,0.64
"4827",4827,68,7,2,61,0,0,0.34,0,0,0.64,0.67,0.67
"4828",4828,68,7,3,62,0,0,0.35,0,0,0.57,0.61,0.66
"4829",4829,68,7,4,63,0,0,0.58,0,0,0.57,0.39,0.63
"4830",4830,68,7,5,64,0,0,0.36,0,0,0.58,0.58,0.66
"4831",4831,68,7,6,65,0,0,0.33,0,0,0.58,0.4,0.7
"4832",4832,68,7,7,66,0,0,0,0,0,0.69,0.59,0.71
"4833",4833,68,7,8,67,0,0,0,0.03,0,0.65,0.65,0.68
"4834",4834,68,7,9,68,0,0,0.33,0,0,0.63,0.55,0.65
"4835",4835,68,7,10,69,0,0,0.17,0.02,0,0.67,0.59,0.58
"4836",4836,69,1,1,0,0,0.01,0.25,0,0,0.5,0.31,0.13
"4837",4837,69,1,2,1,0,0,0.66,0,0,0.99,0.66,0.96
"4838",4838,69,1,3,2,0,0,0,0.01,0,1,0,0.98
"4839",4839,69,1,4,3,0,0,0.04,0,0,0.73,0.23,0.61
"4840",4840,69,1,5,4,1,NA,NA,NA,NA,NA,NA,NA
"4841",4841,69,2,1,5,0,0,0.69,0,0.08,0.42,0.13,0.67
"4842",4842,69,2,2,6,0,0.01,0.48,0.08,0,0.16,0.02,0.95
"4843",4843,69,2,3,7,0,0.03,0.01,0,0.03,0,0.34,0.86
"4844",4844,69,2,4,8,0,0,0.01,0,0,0.76,1,1
"4845",4845,69,2,5,9,0,0,0,0,0,0.98,1,1
"4846",4846,69,2,6,10,0,0,0,0,0,0.99,1,1
"4847",4847,69,2,7,11,0,NA,NA,NA,NA,NA,NA,1
"4848",4848,69,2,8,12,0,0,0.16,0.02,0.01,1,1,1
"4849",4849,69,2,9,13,1,NA,NA,NA,NA,NA,NA,NA
"4850",4850,69,2,10,14,1,NA,NA,NA,NA,NA,NA,NA
"4851",4851,69,3,1,15,0,0,0.67,0,0,0.98,0.19,1
"4852",4852,69,3,2,16,0,0,0,0,0,1,0.97,1
"4853",4853,69,3,3,17,0,0,0.03,0,0,1,0.91,1
"4854",4854,69,3,4,18,0,0,0,0.02,0,1,1,1
"4855",4855,69,3,5,19,0,0.03,0.01,0,0,0.93,0.96,0.94
"4856",4856,69,3,6,20,0,0.05,0.03,0.7,0.28,0.84,1,1
"4857",4857,69,3,7,21,0,0.04,0.89,0.77,0.02,1,1,1
"4858",4858,69,3,8,22,0,0,0,0.11,0,1,1,1
"4859",4859,69,3,9,23,0,0,0,0,0,1,1,1
"4860",4860,69,4,1,24,0,0.01,0,0,0,0.98,1,1
"4861",4861,69,4,2,25,0,0.07,0.49,0,0.01,1,1,0.98
"4862",4862,69,4,3,26,0,0,0.47,0,0.16,0.66,0.3,1
"4863",4863,69,4,4,27,0,0,0,0,0,1,0.95,0.96
"4864",4864,69,4,5,28,0,0,0,0,0,0.99,1,1
"4865",4865,69,4,6,29,0,0,0,0.41,0.03,0.97,0.5,1
"4866",4866,69,4,7,30,0,0.07,0.03,0.03,0.1,0.97,1,0.99
"4867",4867,69,4,8,31,0,0.04,0.17,0,0.03,1,0.93,0.86
"4868",4868,69,4,9,32,0,0.01,0,0,0.01,1,0.9,0.98
"4869",4869,69,4,10,33,0,0.08,0.1,0,0,0.98,1,0.57
"4870",4870,69,4,11,34,1,NA,NA,NA,NA,NA,NA,NA
"4871",4871,69,5,1,35,0,0,0,0.01,0.03,1,1,0.85
"4872",4872,69,5,2,36,0,0,0,0,0,1,0.98,1
"4873",4873,69,5,3,37,0,0,0,0,0.01,1,1,1
"4874",4874,69,5,4,38,1,NA,NA,NA,NA,NA,NA,NA
"4875",4875,69,5,5,39,0,0,0,0,0,1,1,1
"4876",4876,69,5,6,41,0,0,0.18,0,0.02,1,1,1
"4877",4877,69,5,7,43,0,0,0.68,0,0,1,0.19,0.99
"4878",4878,69,5,8,44,0,0,0,0.29,0,1,1,1
"4879",4879,69,5,9,45,1,NA,NA,NA,NA,NA,NA,NA
"4880",4880,69,6,1,46,0,0.28,0.67,0.71,0.39,0.59,0.04,0.57
"4881",4881,69,6,2,47,0,0,0,0,0,1,1,1
"4882",4882,69,6,3,48,0,0,0,0,0,1,1,1
"4883",4883,69,6,4,49,0,0,0,0,0,1,0.98,1
"4884",4884,69,6,5,50,0,0,0,0,0,0.94,1,1
"4885",4885,69,6,6,51,0,0.02,0.02,0,0,1,1,1
"4886",4886,69,6,7,52,0,0,0,0,0,1,1,1
"4887",4887,69,6,8,53,0,0.01,0,0.27,0,1,0.73,1
"4888",4888,69,6,9,54,0,0,0,0,0,1,1,1
"4889",4889,69,6,10,55,0,0.03,0.27,0,0.23,0.89,0,0.59
"4890",4890,69,7,1,56,0,0,0,0,0,1,1,1
"4891",4891,69,7,2,57,0,0.16,0.68,0,0,0.73,0.14,0.68
"4892",4892,69,7,3,58,0,0.06,0,0,0,1,1,1
"4893",4893,69,7,4,59,0,0,0,0,0,1,1,1
"4894",4894,69,7,5,60,0,0.02,0.04,0,0.04,1,1,1
"4895",4895,69,7,6,61,0,0,0,0,0,1,1,1
"4896",4896,69,7,7,62,0,0,0.04,0.01,0.04,1,0.98,1
"4897",4897,69,7,8,63,0,0,0,0,0,1,1,0.99
"4898",4898,69,7,9,64,1,NA,NA,NA,NA,NA,NA,NA
"4899",4899,69,7,10,65,0,0,0,0.02,0,1,0.99,1
"4900",4900,69,8,1,66,0,0,0,0.29,0,1,0.99,1
"4901",4901,69,8,2,67,0,0.02,0.98,0.02,0.01,0.97,0.97,1
"4902",4902,69,8,3,68,0,0,0,0,0,0.99,1,1
"4903",4903,69,8,4,69,0,0,0.34,0.69,0,0,1,0.94
"4904",4904,69,8,5,70,0,0,0,0,0,0.94,1,0.99
"4905",4905,70,1,1,0,0,0.08,0,0,0.1,0.5,0.77,0.5
"4906",4906,70,1,2,1,0,0,0,0,0.18,0.32,0.22,0.34
"4907",4907,70,1,3,2,0,0.27,0,0,0.29,0.27,0.28,0.14
"4908",4908,70,1,4,3,0,0,0,0,0.15,0.68,0.87,0.57
"4909",4909,70,1,5,4,0,0,0,0,0.05,0.68,0.71,0.4
"4910",4910,70,1,6,5,0,0,0.19,0,0.39,0.5,0.5,0.5
"4911",4911,70,1,7,6,0,0,0,0,0.15,0.7,0.74,0.39
"4912",4912,70,1,8,7,0,0.01,0.02,0.03,0.06,0.21,0.22,0.79
"4913",4913,70,1,9,8,0,0,0,0,0.1,0.48,0.85,0.67
"4914",4914,70,2,1,9,0,0,0,0,0.14,0.35,0.59,0.35
"4915",4915,70,2,2,10,0,0,0.15,0.2,0.08,0.6,0.36,0.62
"4916",4916,70,2,3,11,0,0,0,0,0,0.76,0.35,0.73
"4917",4917,70,2,4,12,0,0.35,0.22,0,0,0.18,0.21,0.37
"4918",4918,70,2,5,13,0,0.31,0.31,0,0.15,0.27,0.22,0.74
"4919",4919,70,2,6,14,0,0.34,0,0.16,0.8,0.2,0.06,0.71
"4920",4920,70,2,7,15,0,0.32,0.55,0.01,0.71,0.11,0.71,0.23
"4921",4921,70,2,8,16,0,0,0,0.13,0.03,0.68,0.55,0.3
"4922",4922,70,2,9,17,0,0,0.13,0.35,0.19,0.73,0.36,0.38
"4923",4923,70,2,10,18,0,0.04,0.78,0.07,0.82,0.17,0.23,0.27
"4924",4924,70,2,11,19,1,NA,NA,NA,NA,NA,NA,NA
"4925",4925,70,3,1,20,0,0.32,0.07,0,0.12,0.16,0.23,0.62
"4926",4926,70,3,2,21,0,0.02,0.26,0,0.12,0.29,0.68,0.29
"4927",4927,70,3,3,22,0,0,0.81,0.02,0,0.52,0.18,0.37
"4928",4928,70,3,4,23,0,0.2,0.76,0,0.19,0.26,0.2,0.24
"4929",4929,70,3,5,24,0,0.07,0.78,0,0.13,0.28,0.35,0.34
"4930",4930,70,3,6,25,0,0.2,0.73,0,0.02,0.23,0.16,0.26
"4931",4931,70,3,7,26,0,0.35,0.63,0,0.58,0.22,0.23,0.52
"4932",4932,70,3,8,27,0,0.63,0.29,0.03,0.69,0.15,0.25,0.25
"4933",4933,70,3,9,28,0,0.39,0.84,0.21,0.78,0.18,0.17,0.28
"4934",4934,70,3,10,29,0,0.09,0.65,0.21,0.22,0.46,0.23,0.23
"4935",4935,70,3,11,30,0,0.38,0.76,0.42,0.66,0.29,0.32,0.3
"4936",4936,70,4,1,31,0,0.15,0.64,0,0.48,0.29,0.19,0.32
"4937",4937,70,4,2,32,0,0.01,0.68,0.02,0.29,0.23,0.2,0.38
"4938",4938,70,4,3,33,0,0,0.72,0,0.22,0.21,0.21,0.34
"4939",4939,70,4,4,34,0,0,0.76,0,0.3,0.24,0.24,0.25
"4940",4940,70,4,5,35,0,0.13,0.72,0,0.71,0.09,0.23,0.23
"4941",4941,70,4,6,36,1,NA,NA,NA,NA,NA,NA,NA
"4942",4942,70,4,7,37,1,NA,NA,NA,NA,NA,NA,NA
"4943",4943,70,4,8,38,0,0.68,0.74,0,0.75,0.18,0.14,0.15
"4944",4944,70,4,9,39,0,0.77,0.87,0.01,0.72,0.21,0.16,0.2
"4945",4945,70,5,1,40,1,NA,NA,NA,NA,NA,NA,NA
"4946",4946,70,5,2,41,0,0,0.26,0,0,0.48,0.46,0.32
"4947",4947,70,5,3,43,0,0.29,0.69,0.72,0,0.28,0.25,0.17
"4948",4948,70,5,4,44,0,0.18,0.72,0,0.12,0.74,0.65,0.33
"4949",4949,70,5,5,45,1,NA,NA,NA,NA,NA,NA,NA
"4950",4950,70,5,6,46,0,0.66,0.79,0.02,0,0.85,0.19,0.13
"4951",4951,70,5,7,47,0,0.13,0.2,0.26,0.15,0.75,0.47,0.25
"4952",4952,70,5,8,48,1,NA,NA,NA,NA,NA,NA,NA
"4953",4953,70,5,9,49,1,NA,NA,NA,NA,NA,NA,NA
"4954",4954,70,5,10,50,0,0.81,0.77,0,0,0.82,0.59,0.72
"4955",4955,70,6,1,51,0,0,0.75,0.77,0.79,0.09,0.18,0.23
"4956",4956,70,6,2,52,1,NA,NA,NA,NA,NA,NA,NA
"4957",4957,70,6,3,53,0,0.3,0.72,0.69,0.67,0.3,0.21,0.25
"4958",4958,70,6,4,54,0,0.96,0.32,0,0.16,0.32,0.46,0.76
"4959",4959,70,6,5,55,0,0.77,0.63,0,0.1,0.87,0.49,0.74
"4960",4960,70,6,6,56,0,0.13,0.78,0,0.12,0.19,0.15,0.79
"4961",4961,70,6,7,57,0,0.22,0.75,0,0.29,0.16,0.19,0.85
"4962",4962,70,6,8,58,0,0.68,0.85,0,0.24,0.25,0.29,0.34
"4963",4963,70,6,9,59,0,0.21,0.86,0.15,0.2,0.22,0.68,0.22
"4964",4964,70,6,10,60,0,0.17,0.77,0,0.24,0.18,0.22,0.34
"4965",4965,70,7,1,61,0,0.19,0.77,0,0.2,0.26,0.3,0.26
"4966",4966,70,7,2,62,0,0.62,0.73,0.14,0.28,0.08,0.32,0.21
"4967",4967,70,7,3,63,0,0.62,0.77,0.03,0.16,0.2,0.21,0.27
"4968",4968,70,7,4,64,0,0.6,0.79,0.18,0.21,0.17,0.2,0.3
"4969",4969,70,7,5,65,0,0.33,0.46,0,0.26,0.22,0.19,0.46
"4970",4970,70,7,6,66,0,0.23,0.73,0,0.21,0.2,0.23,0.67
"4971",4971,70,7,7,67,0,0.51,0.83,0,0.78,0.44,0.22,0.37
"4972",4972,70,7,8,68,0,0.42,0.81,0,0.34,0.27,0.4,0.24
"4973",4973,70,7,9,69,0,0.5,0.79,0,0.22,0.35,0.19,0.61
"4974",4974,70,7,10,70,0,0.74,0.8,0.03,0.54,0.29,0.26,0.29
"4975",4975,70,7,11,71,0,0.46,0.74,0,0.32,0.38,0.7,0.33
"4976",4976,70,8,1,72,0,0.29,0.77,0,0.31,0.25,0.23,0.3
"4977",4977,71,1,1,0,0,0.65,0.81,0.63,0.58,0.06,0.17,0.3
"4978",4978,71,1,2,1,0,0,0.2,0,0.04,0.55,0.67,0.74
"4979",4979,71,1,3,2,1,NA,NA,NA,NA,NA,NA,NA
"4980",4980,71,1,4,3,1,NA,NA,NA,NA,NA,NA,NA
"4981",4981,71,1,5,4,0,0,0.72,0.07,0.61,0.22,0.66,0.29
"4982",4982,71,1,6,5,0,0,0.62,0,0,0.74,0.91,0.34
"4983",4983,71,1,7,6,0,0,0.23,0,0,0.26,0.86,0.22
"4984",4984,71,1,8,7,0,0,0,0,0,0.1,0.96,0.01
"4985",4985,71,2,1,8,0,0.01,0.01,0.01,0,0.34,0.98,0.46
"4986",4986,71,2,2,9,0,0,0.14,0,0,0.64,0.54,0.65
"4987",4987,71,2,3,10,0,0.03,0.09,0,0.03,0.54,0.59,0.63
"4988",4988,71,2,4,11,0,0,0.29,0,0,0.3,0.65,0.41
"4989",4989,71,2,5,12,1,NA,NA,NA,NA,NA,NA,NA
"4990",4990,71,2,6,13,1,NA,NA,NA,NA,NA,NA,NA
"4991",4991,71,2,7,14,0,0,0,0.15,0,0.93,0.97,0.73
"4992",4992,71,2,8,15,1,NA,NA,NA,NA,NA,NA,NA
"4993",4993,71,2,9,16,1,NA,NA,NA,NA,NA,NA,NA
"4994",4994,71,2,10,17,1,NA,NA,NA,NA,NA,NA,NA
"4995",4995,71,2,11,18,0,0.01,0,0,0,0.98,0.94,0.58
"4996",4996,71,3,1,19,1,NA,NA,NA,NA,NA,NA,NA
"4997",4997,71,3,2,20,1,NA,NA,NA,NA,NA,NA,NA
"4998",4998,71,3,3,21,0,0,0.27,0.12,0,0.91,1,0.26
"4999",4999,71,3,4,22,0,0,0,0.04,0,0.29,0.81,0.38
"5000",5000,71,3,5,23,1,NA,NA,NA,NA,NA,NA,NA
"5001",5001,71,3,6,24,1,NA,NA,NA,NA,NA,NA,NA
"5002",5002,71,3,7,25,0,0,0,0,0,0.96,0.97,0.26
"5003",5003,71,3,8,26,0,0,0.03,0.03,0.02,0.62,0.95,0.23
"5004",5004,71,3,9,28,1,NA,NA,NA,NA,NA,NA,NA
"5005",5005,71,4,1,29,0,0,0.02,0,0,0.32,0.63,0.21
"5006",5006,71,4,2,30,1,NA,NA,NA,NA,NA,NA,NA
"5007",5007,71,4,3,31,1,NA,NA,NA,NA,NA,NA,NA
"5008",5008,71,4,4,32,1,NA,NA,NA,NA,NA,NA,NA
"5009",5009,71,4,5,33,0,0,0.26,0.19,0.06,0.75,0.3,0.63
"5010",5010,71,4,6,34,0,0,0.35,0.01,0.2,0.35,0.31,0.25
"5011",5011,71,4,7,35,0,0,0.12,0,0.01,0.52,0.21,0.31
"5012",5012,71,4,8,36,1,NA,NA,NA,NA,NA,NA,NA
"5013",5013,71,4,9,37,0,0,0,0,0.06,1,1,0.08
"5014",5014,71,4,10,38,1,NA,NA,NA,NA,NA,NA,NA
"5015",5015,71,5,1,39,1,NA,NA,NA,NA,NA,NA,NA
"5016",5016,71,5,2,40,0,0,0,0.01,0,0.82,0.86,0.38
"5017",5017,71,5,3,41,0,0,0.02,0.14,0,0.71,0.76,0.13
"5018",5018,71,5,4,42,0,0.04,0.19,0.13,0.6,0.07,0.37,0.23
"5019",5019,71,5,5,43,1,NA,NA,NA,NA,NA,NA,NA
"5020",5020,71,5,6,44,1,NA,NA,NA,NA,NA,NA,NA
"5021",5021,71,5,7,45,1,NA,NA,NA,NA,NA,NA,NA
"5022",5022,71,5,8,46,1,NA,NA,NA,NA,NA,NA,NA
"5023",5023,71,5,9,47,0,0,0,0.05,0,0.39,0.89,0.02
"5024",5024,71,5,10,48,0,0,0.02,0,0.17,0.92,0.82,0.01
"5025",5025,71,5,11,49,1,NA,NA,NA,NA,NA,NA,NA
"5026",5026,71,5,12,50,1,NA,NA,NA,NA,NA,NA,NA
"5027",5027,71,6,1,51,1,NA,NA,NA,NA,NA,NA,NA
"5028",5028,71,6,2,52,0,0.01,0.01,0.59,0,0.31,0.59,0.13
"5029",5029,71,6,3,53,1,NA,NA,NA,NA,NA,NA,NA
"5030",5030,71,6,4,54,0,0,0.25,0.08,0.23,0.27,0.41,0.73
"5031",5031,71,6,5,55,0,0,0.03,0.36,0,0.26,0.35,0.29
"5032",5032,71,6,6,56,0,0,0.02,0.03,0,0.72,0.69,0.28
"5033",5033,71,6,7,57,0,0.01,0.01,0.13,0,0.33,0.55,0.73
"5034",5034,71,6,8,58,0,0,0.39,0.11,0.09,0.36,0.33,0.67
"5035",5035,71,6,9,59,0,0,0,0,0.07,0.72,0.79,0.78
"5036",5036,71,6,10,60,0,0.01,0.16,0,0.16,0.34,0.62,0.39
"5037",5037,71,7,1,61,0,0,0.73,0.01,0.2,0.4,0.19,0.66
"5038",5038,71,7,2,62,0,NA,NA,NA,NA,NA,NA,0.22
"5039",5039,71,7,3,64,1,NA,NA,NA,NA,NA,NA,NA
"5040",5040,71,7,4,65,1,NA,NA,NA,NA,NA,NA,NA
"5041",5041,71,7,5,66,1,NA,NA,NA,NA,NA,NA,NA
"5042",5042,71,7,6,67,0,0,0.1,0,0.19,0.76,0.92,0.66
"5043",5043,71,7,7,68,0,0,0,0,0.02,0.62,0.84,0.44
"5044",5044,71,7,8,69,1,NA,NA,NA,NA,NA,NA,NA
"5045",5045,71,8,1,70,0,0,0.1,0,0,0.61,0.77,0.68
"5046",5046,71,8,2,71,0,0,0.21,0.01,0,0.35,0.27,0.66
"5047",5047,71,8,3,72,0,0,0.24,0,0.17,0.31,0.72,0.38
"5048",5048,72,1,1,0,0,0.1,0.14,0.19,0.07,0.72,0.72,0.71
"5049",5049,72,1,2,1,0,0.11,0.9,0.12,0.12,0.77,0.74,0.85
"5050",5050,72,1,3,2,0,0.14,0.17,0.18,0.73,0.74,0.82,0.77
"5051",5051,72,1,4,3,0,0.07,0.18,0.16,0.07,0.76,0.74,0.84
"5052",5052,72,1,5,4,0,0.11,0.15,0.13,0.08,0.8,0.79,0.76
"5053",5053,72,1,6,5,0,0.14,0.13,0.09,0.12,0.9,0.71,0.84
"5054",5054,72,1,7,6,0,0,0.09,0.06,0,0.93,0.7,0.79
"5055",5055,72,2,1,7,0,0.17,0.01,0.03,0.14,0.77,0.77,0.01
"5056",5056,72,2,2,8,0,0.16,0.17,0.18,0.06,0.67,0.77,0.72
"5057",5057,72,2,3,9,0,0.03,0.01,0,0.15,0.78,0.8,0.72
"5058",5058,72,2,4,10,0,0.05,0,0.82,0,0.76,0.76,0.82
"5059",5059,72,2,5,11,0,0.1,0.16,0,0.07,0.82,0.78,0.82
"5060",5060,72,2,6,12,0,0.2,0.19,0.06,0.27,0.77,0.6,0.68
"5061",5061,72,2,7,13,0,0,0.16,0,0.08,0.72,0.7,0.78
"5062",5062,72,2,8,14,0,0.16,0.77,0.13,0.85,0.7,0.14,0.88
"5063",5063,72,2,9,15,1,NA,NA,NA,NA,NA,NA,NA
"5064",5064,72,3,1,16,0,0.11,0.09,0.05,0.16,0.6,0.72,0.72
"5065",5065,72,3,2,17,0,0.64,0.25,0.77,0.07,0.79,0,0.12
"5066",5066,72,3,3,18,0,0.06,0.09,0.2,0.04,0.82,0.83,0.78
"5067",5067,72,3,4,19,0,0.11,0.93,0.28,0.33,0.88,0.89,0.87
"5068",5068,72,3,5,20,0,1,0,0,0,0,0.68,0
"5069",5069,72,4,1,21,0,0.1,0.14,0.85,0.83,0.89,0.72,0.79
"5070",5070,72,4,2,22,0,0.05,0.16,0.08,0.13,0.81,0.67,0.85
"5071",5071,72,4,3,23,0,0.08,0.1,0.7,0.22,0.89,0.68,0.76
"5072",5072,72,4,4,24,0,0.06,0.06,0.14,0.11,0.07,0.06,0.17
"5073",5073,72,4,5,25,0,0,0.3,0,0.12,0.74,0.07,0.84
"5074",5074,72,4,6,26,1,NA,NA,NA,NA,NA,NA,NA
"5075",5075,72,4,7,27,0,0.01,0.04,0.16,0.05,0.76,0.68,0.79
"5076",5076,72,4,8,28,0,0.77,0.12,0.17,0.18,0.84,0.76,0.7
"5077",5077,72,5,1,29,0,0.24,0.24,0.76,0.21,0.22,0.79,0.82
"5078",5078,72,5,2,30,0,0.67,0.23,0,0.07,0.72,0.58,0.63
"5079",5079,72,5,3,31,0,0.11,0.61,0.12,0.02,0.28,0.65,0
"5080",5080,72,5,4,32,0,0.01,0.1,0.71,0.03,0.86,0.77,0.78
"5081",5081,72,5,5,33,0,0.15,0.12,0.11,0.12,0.78,0.26,0.75
"5082",5082,72,5,6,34,0,0,0.81,0,0.08,0.83,0.81,0.84
"5083",5083,72,5,7,35,0,0.08,0.07,0.06,0.03,0.01,0.06,0.12
"5084",5084,72,5,8,36,0,0.16,0.15,0.09,0.08,0.13,0.12,0.32
"5085",5085,72,5,9,37,0,0.04,0.11,0.04,0.03,0.07,0.12,0.2
"5086",5086,72,6,1,38,0,0.07,0.07,0,0.06,0.72,0.57,0.78
"5087",5087,72,6,2,39,0,0.01,0.14,0.1,0.03,0.67,0.67,0.67
"5088",5088,72,6,3,40,0,0,0.02,0.12,0.18,0.89,0.75,0.7
