"","X","ID","day","beep","observationID","missing","Enthusiastic","Relaxed","Satisfied","Irritable","Energetic","Calm","Cheerful","Irritated","Bored","Nervous","Sad","Angry","Gloomy","Insecure","Anxious","Happy","Worried","Stressed"
"2013",2013,1056,4,12,51,0,0.63,0.47,0.66,0.42,0.68,0.54,0.69,0.54,0.04,0.01,0,0.01,0.01,0.01,0,0.62,0.01,0.44
"2014",2014,1056,4,13,52,0,0.85,0.86,0.84,0.22,0.85,0.71,0.8,0.03,0.01,0,0,0,0.01,0,0,0.71,0,0
"2015",2015,1056,4,14,53,0,0.75,0.8,0.81,0.07,0.78,0.89,0.79,0.01,0.02,0.02,0,0,0,0,0,0.67,0,0.01
"2016",2016,1056,4,15,54,0,0.85,0.81,0.88,0.04,0.76,0.77,0.81,0.03,0.04,0.04,0.03,0.01,0,0.01,0.02,0.72,0,0.01
"2017",2017,1056,4,16,55,0,0.82,0.85,0.83,0.84,0.84,0.59,0.84,0.01,0.04,0.02,0.02,0.01,0,0,0,0.7,0.24,0.47
"2018",2018,1056,5,1,56,0,0.9,0.91,0.9,0,0.97,0.89,0.9,0.01,0,0,0,0.01,0,0,0,0.8,0,0
"2019",2019,1056,5,2,57,0,0.92,0.94,0.92,0,0.92,0.93,0.93,0.01,0,0,0,0,0,0,0,0.77,0,0.09
"2020",2020,1056,5,3,58,0,0.93,0.91,0.93,0.02,0.89,0.91,0.9,0.01,0,0,0.02,0.01,0.01,0.01,0.01,0.9,0.03,0
"2021",2021,1056,5,4,59,0,0.91,0.91,0.91,0.01,0.91,0.91,0.91,0,0,0,0,0,0,0,0,0.8,0,0
"2022",2022,1056,5,5,60,0,0.87,0.88,0.88,0.05,0.9,0.91,0.91,0.02,0,0.15,0,0,0,0,0,0.85,0.14,0.16
"2023",2023,1056,5,6,61,0,0.9,0.92,0.95,0,0.94,0.93,0.95,0,0,0.1,0,0,0,0,0,0.84,0.1,0.1
"2024",2024,1056,5,7,62,0,0.9,0.9,0.92,0,0.89,0.9,0.91,0,0,0,0,0,0,0,0,0.84,0.12,0.12
"2025",2025,1056,5,8,63,0,0.84,0.61,0.86,0,0.83,0.78,0.89,0.02,0.03,0.63,0.04,0.02,0,0,0.01,0.72,0.36,0.45
"2026",2026,1056,5,9,64,0,0.89,0.61,0.74,0.24,0.89,0.63,0.78,0.08,0,0.38,0,0,0,0.22,0.44,0.62,0.63,0.59
"2027",2027,1056,5,10,65,0,0.88,0.54,0.71,0.39,0.82,0.47,0.72,0.11,0,0.61,0,0,0,0.14,0,0.59,0.54,0.52
"2028",2028,1057,1,1,1,0,0.85,0.69,0.85,0.23,0.75,0.97,0.78,0.26,0.77,0,0,0.08,0.01,0.31,0.01,0.83,0.21,0.67
"2029",2029,1057,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2030",2030,1057,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2031",2031,1057,1,4,4,0,0.87,0.69,0.89,0.09,0.75,0.78,0.81,0.27,0.66,0.64,0.13,0.01,0.07,0.22,0.21,0.81,0.07,0.4
"2032",2032,1057,1,5,5,0,0.92,0.98,0.79,0.22,0.76,0.9,0.88,0.23,0,0.36,0.05,0.08,0.12,0.15,0.01,0.71,0.57,0.5
"2033",2033,1057,1,6,6,0,0.75,0.8,0.74,0.22,0.64,0.83,0.68,0.2,0.09,0.26,0.05,0.06,0.05,0.07,0.06,0.66,0.62,0.64
"2034",2034,1057,1,7,7,0,0.34,0.39,0.52,0.62,0.62,0.55,0.42,0.22,0.53,0.32,0.13,0.07,0.58,0.11,0.1,0.73,0.3,0.45
"2035",2035,1057,2,1,8,0,0.16,0.69,0.61,0.51,0.52,0.89,0.62,0.18,0.56,0.09,0.1,0.09,0.42,0.33,0.1,0.7,0.05,0.47
"2036",2036,1057,2,2,9,0,0.82,0.61,0.74,0.18,0.78,0.55,0.77,0.15,0.01,0.02,0.02,0.02,0.05,0.06,0.02,0.86,0.1,0.18
"2037",2037,1057,2,3,10,0,0.55,0.34,0.63,0.19,0.92,0.4,0.6,0.12,0.17,0.11,0.13,0.06,0.04,0.07,0,0.76,0.08,0.47
"2038",2038,1057,2,4,11,0,0.29,0.59,0.18,0.51,0.23,0.6,0.29,0.57,0.37,0.54,0.61,0.62,0.86,0.16,0.63,0.77,0.67,0.65
"2039",2039,1057,2,5,12,0,0.38,0.75,0.66,0.11,0.63,0.77,0.38,0.15,0.4,0.19,0.17,0.07,0.6,0.08,0.67,0.06,0.71,0.66
"2040",2040,1057,2,6,13,0,0.18,0.69,0.63,0.13,0.55,0.81,0.19,0.07,0.03,0.19,0.15,0.13,0.5,0.08,0.1,0.75,0.13,0.39
"2041",2041,1057,2,7,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2042",2042,1057,3,1,15,0,0.31,0.73,0.82,0.1,0.62,0.85,0.64,0.12,0.27,0.12,0.03,0.06,0.29,0.7,0.13,0.65,0.26,0.22
"2043",2043,1057,3,2,16,0,0.29,0.81,0.68,0.05,0.29,0.73,0.38,0.01,0.31,0.16,0.05,0.07,0.67,0.61,0.03,0.69,0.61,0.04
"2044",2044,1057,3,3,17,0,0.33,0.8,0.63,0.08,0.64,0.82,0.23,0.05,0.28,0.05,0.04,0.02,0.4,0.6,0.03,0.68,0.04,0.2
"2045",2045,1057,3,4,18,0,0.24,0.78,0.7,0.12,0.34,0.8,0.11,0.14,0.27,0.04,0.03,0.05,0.66,0.65,0.05,0.7,0.15,0.44
"2046",2046,1057,3,5,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2047",2047,1057,3,6,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2048",2048,1057,3,7,21,0,0.72,0.65,0.8,0.13,0.58,0.79,0.69,0.15,0.1,0.09,0.01,0.04,0.17,0.32,0.05,0.72,0.03,0.65
"2049",2049,1057,3,8,22,0,0.72,0.83,0.67,0.36,0.78,0.65,0.78,0,0.09,0.06,0.4,0.41,0.65,0.06,0.03,0.82,0.04,0.65
"2050",2050,1057,3,9,23,0,0.55,0.64,0.68,0.32,0.24,0.69,0.67,0.11,0.04,0.02,0.02,0.69,0.28,0,0.01,0.64,0.03,0.58
"2051",2051,1057,3,10,24,0,0.16,0.81,0.6,0.13,0.12,0.75,0.28,0.22,0.19,0.17,0.07,0.04,0.67,0.5,0.03,0.6,0.05,0.65
"2052",2052,1057,3,11,25,0,0.27,0.74,0.81,0.15,0.28,0.69,0.36,0.07,0.66,0.08,0.03,0.03,0.31,0.2,0.03,0.71,0.22,0.6
"2053",2053,1057,3,12,26,0,0.3,0.75,0.7,0.06,0.13,0.76,0.5,0.12,0.6,0.06,0.02,0.04,0.5,0.27,0.03,0.69,0.01,0.65
"2054",2054,1057,3,13,27,0,0.21,0.7,0.65,0.06,0.03,0.7,0.34,0.02,0.72,0.07,0.04,0.02,0.65,0.18,0.02,0.62,0.03,0.68
"2055",2055,1057,4,1,28,0,0.56,0.7,0.74,0.07,0.38,0.71,0.87,0.01,0.13,0.04,0.05,0.05,0.03,0.63,0.07,0.85,0.07,0.08
"2056",2056,1057,4,2,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2057",2057,1057,4,3,30,0,0.55,0.78,0.84,0.09,0.68,0.82,0.73,0,0,0.03,0.04,0.04,0.04,0.68,0.01,0.77,0.06,0.31
"2058",2058,1057,4,4,31,0,0.69,0.83,0.84,0.03,0.65,0.81,0.83,0.04,0.06,0,0.03,0.04,0.04,0.15,0.03,0.86,0.11,0.65
"2059",2059,1057,4,5,32,0,0.38,0.76,0.65,0.03,0.7,0.8,0.64,0,0.03,0.03,0.02,0,0.36,0.23,0,0.77,0.03,0.68
"2060",2060,1057,4,6,33,0,0.61,0.77,0.7,0.15,0.43,0.79,0.66,0.03,0.05,0.01,0.05,0.04,0.27,0.36,0.02,0.73,0.19,0.63
"2061",2061,1057,4,7,34,0,0.17,0.88,0.64,0.01,0.37,0.79,0.41,0.14,0.61,0,0.01,0.04,0.4,0.21,0.01,0.68,0.18,0.64
"2062",2062,1057,4,8,35,0,0.57,0.84,0.69,0.04,0.38,0.8,0.4,0.06,0.01,0,0.02,0.05,0.38,0.22,0.03,0.9,0.05,0.42
"2063",2063,1057,4,9,36,0,0.3,0.86,0.65,0,0.23,0.82,0.46,0.16,0.29,0.01,0.03,0.04,0.24,0.31,0.04,0.68,0.12,0.63
"2064",2064,1057,4,10,37,0,0.11,0.73,0.63,0.23,0.17,0.78,0.63,0,0.08,0.19,0.05,0,0.28,0.71,0.01,0.84,0.06,0.65
"2065",2065,1057,5,1,38,0,0.35,0.82,0.69,0.64,0.6,0.75,0.33,0.69,0.19,0.03,0.03,0.05,0.05,0.26,0.03,0.71,0.03,0.76
"2066",2066,1057,5,2,39,0,0.24,0.71,0.68,0.17,0.35,0.84,0.35,0.63,0.04,0.05,0.03,0,0.03,0.25,0.03,0.66,0.01,0.62
"2067",2067,1057,5,3,40,0,0.17,0.67,0.56,0.71,0.39,0.65,0.45,0.32,0.04,0.03,0,0,0.02,0.36,0.03,0.72,0.34,0.79
"2068",2068,1057,5,4,41,0,0.24,0.68,0.57,0.06,0.42,0.72,0.43,0.03,0.06,0.37,0.03,0.04,0.04,0.34,0.05,0.72,0.01,0.84
"2069",2069,1057,5,5,42,0,0.15,0.8,0.66,0.05,0.37,0.71,0.12,0.04,0.04,0,0.01,0.03,0.76,0.14,0.02,0.61,0.08,0.83
"2070",2070,1057,5,6,43,0,0.21,0.17,0.41,0.72,0.79,0.34,0.69,0.37,0.02,1,0.04,0,0,0.81,0.65,0.82,0.84,0.75
"2071",2071,1057,5,7,44,0,0.29,0.08,0.42,0.75,0.85,0.21,0.7,0.31,0.05,0.79,0.06,0.05,0.03,0.7,0.81,0.79,0.73,0.92
"2072",2072,1059,1,1,1,0,0.65,0.65,0.42,0.62,0.74,0.43,0.66,0.29,0.12,0.68,0.12,0.07,0.09,0.11,0.12,0.39,0.55,0.52
"2073",2073,1059,1,2,2,0,0.3,0.41,0.5,0.31,0.5,0.47,0.4,0.14,0.17,0.49,0.17,0.07,0.18,0.3,0.14,0.25,0.24,0.49
"2074",2074,1059,1,3,3,0,0.38,0.41,0.45,0.31,0.45,0.4,0.42,0.12,0.1,0.51,0.17,0.06,0.31,0.4,0.13,0.39,0.39,0.53
"2075",2075,1059,1,4,4,0,0.3,0.27,0.28,0.47,0.47,0.33,0.35,0.3,0.2,0.5,0.11,0.21,0.37,0.27,0.07,0.35,0.36,0.41
"2076",2076,1059,1,5,5,0,0.28,0.3,0.3,0.23,0.24,0.39,0.44,0.39,0.11,0.52,0.15,0.13,0.3,0.22,0.09,0.29,0.18,0.5
"2077",2077,1059,1,6,6,0,0.17,0.01,0.37,0.27,0.47,0.72,0.22,0.01,0.23,0.29,0.24,0.18,0.13,0.29,0,0.54,0.15,0.17
"2078",2078,1059,1,7,7,0,0.33,0.26,0.5,0.33,0.29,0.54,0.32,0.07,0.1,0.43,0.02,0.02,0.38,0.36,0.11,0.35,0.18,0.14
"2079",2079,1059,2,1,8,0,0.52,0.38,0.42,0.41,0.53,0.43,0.45,0.17,0.25,0.69,0.07,0.06,0.29,0.61,0.09,0.37,0.58,0.36
"2080",2080,1059,2,2,9,0,0.28,0.35,0.3,0.12,0.28,0.71,0.27,0.11,0.45,0.69,0,0,0.22,0.62,0.59,0.37,0.36,0.44
"2081",2081,1059,2,3,10,0,0.61,0.62,0.64,0.1,0.54,0.59,0.57,0.07,0.04,0.4,0.03,0.03,0.08,0.23,0.08,0.53,0.14,0.11
"2082",2082,1059,2,4,11,0,0.36,0.35,0.34,0.09,0.33,0.32,0.3,0.07,0.1,0.56,0.09,0.02,0.27,0.25,0.04,0.36,0.45,0.32
"2083",2083,1059,2,5,12,0,0.37,0.34,0.16,0.03,0.34,0.31,0.25,0.09,0.24,0.45,0.02,0.06,0.19,0.53,0.02,0.26,0.21,0.31
"2084",2084,1059,2,6,13,0,0.33,0.32,0.25,0.09,0.3,0.4,0.3,0.15,0.23,0.56,0.1,0.04,0.2,0.44,0.01,0.39,0.36,0.47
"2085",2085,1059,2,7,14,0,0.2,0.27,0.24,0.01,0.2,0.41,0.26,0.03,0.45,0.52,0.02,0.02,0.1,0.44,0.07,0.25,0.32,0.28
"2086",2086,1059,2,8,15,0,0.4,0.29,0.44,0.18,0.46,0.46,0.38,0.09,0.02,0.56,0.04,0.04,0.29,0.26,0.03,0.31,0.32,0.37
"2087",2087,1059,2,9,16,0,0.31,0.39,0.34,0.05,0.34,0.38,0.37,0.1,0.08,0.36,0.02,0.02,0.11,0.26,0.02,0.29,0.11,0.11
"2088",2088,1059,2,10,17,0,0.41,0.37,0.34,0.1,0.42,0.26,0.31,0.07,0.09,0.47,0.03,0.03,0.12,0.41,0.04,0.3,0.16,0.27
"2089",2089,1059,2,11,18,0,0.29,0.29,0.28,0.02,0.3,0.28,0.3,0,0.01,0.45,0.01,0.02,0.19,0.41,0.01,0.34,0.35,0.37
"2090",2090,1059,3,1,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2091",2091,1059,3,2,20,0,0.27,0.23,0.32,0.09,0.32,0.3,0.28,0.06,0.04,0.63,0.06,0.02,0.29,0.45,0.03,0.24,0.23,0.28
"2092",2092,1059,3,3,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2093",2093,1059,3,4,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2094",2094,1059,3,5,23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2095",2095,1059,3,6,24,0,0.39,0.33,0.33,0.03,0.25,0.56,0.45,0.03,0.01,0.64,0.03,0.02,0.39,0.38,0.02,0.39,0.2,0.28
"2096",2096,1059,3,7,25,0,0.45,0.23,0.4,0.01,0.43,0.19,0.29,0.03,0,0.53,0.13,0.04,0.3,0.53,0.01,0.29,0.38,0.36
"2097",2097,1059,3,8,26,0,0.34,0.22,0.27,0.17,0.26,0.2,0.36,0.01,0.03,0.51,0.38,0.08,0.49,0.63,0.19,0.2,0.47,0.44
"2098",2098,1059,3,9,27,0,0.35,0.3,0.26,0.09,0.31,0.36,0.36,0,0.03,0.43,0.12,0.02,0.24,0.41,0.07,0.29,0.21,0.19
"2099",2099,1059,3,10,28,0,0.27,0.3,0.3,0.03,0.31,0.32,0.39,0.06,0.03,0.37,0.1,0.03,0.1,0.5,0.02,0.29,1,0.21
"2100",2100,1059,3,11,29,0,0.3,0.33,0.34,0,0.33,0.49,0.33,0.01,0,0.43,0.02,0.01,0.15,0.31,0.03,0.28,0.28,0.13
"2101",2101,1059,3,12,30,0,0.27,0.29,0.28,0.02,0.26,0.27,0.3,0.14,0.08,0.36,0.02,0.01,0.19,0.29,0.01,0.3,0.15,0.05
"2102",2102,1059,3,13,31,0,0.29,0.37,0.3,0.02,0.31,0.36,0.36,0.01,0.01,0.4,0.01,0.01,0.3,0.36,0,0.28,0.32,0.31
"2103",2103,1059,3,14,32,0,0.31,0.27,0.29,0.29,0.32,0.29,0.27,0.08,0.03,0.42,0.01,0.03,0.21,0.39,0,0.28,0.33,0.3
"2104",2104,1059,4,1,33,0,0.15,0.02,0.06,0.25,0.19,0.01,0.01,0.19,0.42,0.73,0.01,0.01,0.19,0.47,0.23,0.17,0.46,0.46
"2105",2105,1059,4,2,34,0,0.32,0.43,0.45,0,0.43,0.28,0.47,0.02,0.05,0.36,0.02,0,0.1,0.28,0.01,0.34,0.24,0.19
"2106",2106,1059,4,3,35,0,0.47,0.31,0.29,0.03,0.41,0.29,0.43,0.02,0.01,0.35,0.02,0.01,0.15,0.37,0.01,0.37,0.32,0.16
"2107",2107,1059,4,4,36,0,0.19,0.48,0.25,0,0.1,0.39,0.3,0.02,0.34,0.27,0.01,0,0.15,0.3,0.22,0.23,0.3,0.28
"2108",2108,1059,4,5,37,0,0.23,0.25,0.26,0.12,0.35,0.25,0.24,0.01,0.01,0.35,0,0.01,0.2,0.29,0.1,0.21,0.29,0.27
"2109",2109,1059,4,6,38,0,0.3,0.38,0.24,0.1,0.29,0.29,0.29,0.12,0.15,0.47,0.03,0.02,0.15,0.25,0,0.33,0.1,0.21
"2110",2110,1059,4,7,39,0,0.24,0.42,0.26,0.04,0.19,0.17,0.41,0.04,0.24,0.38,0.02,0,0.19,0.3,0.02,0.35,0.09,0.17
"2111",2111,1059,4,8,40,0,0.22,0.29,0.23,0.23,0.13,0.11,0.23,0.3,0.15,0.38,0.11,0.14,0.21,0.28,0,0.19,0.39,0.32
"2112",2112,1059,4,9,41,0,0.22,0.26,0.3,0.01,0.21,0.26,0.28,0.01,0,0.32,0,0.01,0.19,0.47,0,0.22,0.18,0.34
"2113",2113,1059,4,10,42,0,0.41,0.28,0.22,0.14,0.32,0.3,0.27,0.07,0.14,0.31,0.07,0.03,0.2,0.31,0.02,0.2,0.27,0.29
"2114",2114,1059,5,1,43,0,0.32,0.35,0.43,0.03,0.29,0.28,0.3,0.02,0.01,0.31,0,0.01,0.14,0.26,0.01,0.29,0.11,0.11
"2115",2115,1059,5,2,44,0,0.4,0.4,0.41,0.02,0.39,0.5,0.45,0.02,0.01,0.38,0.01,0,0.18,0.21,0.02,0.36,0.08,0.08
"2116",2116,1059,5,3,45,0,0.42,0.41,0.41,0,0.01,0.45,0.4,0.01,0.01,0.38,0.01,0,0.15,0.34,0.02,0.39,0.2,0.2
"2117",2117,1059,5,4,46,0,0.44,0.21,0.27,0,0.39,0.39,0.41,0,0.01,0.33,0,0,0.21,0.34,0.03,0.24,0.21,0.16
"2118",2118,1059,5,5,47,0,0.3,0.36,0.34,0.01,0.53,0.28,0.44,0.01,0,0.36,0.01,0,0,0.3,0,0.41,0.06,0.1
"2119",2119,1059,5,6,48,0,0.3,0.29,0.36,0.01,0.21,0.31,0.33,0,0,0.26,0.01,0,0.14,0.27,0,0.37,0.14,0.16
"2120",2120,1059,5,7,49,0,0.34,0.35,0.37,0,0.32,0.32,0.31,0,0,0,0,0,0.1,0.25,0.02,0.36,0.11,0.16
"2121",2121,1059,5,8,50,0,0.35,0.36,0.36,0,0.38,0.34,0.36,0.01,0,0.3,0.02,0.02,0.09,0.27,0.03,0.36,0.1,0.09
"2122",2122,1059,5,9,51,0,0.3,0.42,0.33,0.03,0.31,0.36,0.35,0.03,0.07,0.3,0,0,0.12,0.28,0.01,0.39,0.11,0.07
"2123",2123,1060,1,1,1,0,0.77,0.76,0.78,0.13,0.3,0.74,0.81,0.14,0.24,0.12,0.15,0,0.09,0.2,0.06,0.73,0.21,0.14
"2124",2124,1060,1,2,2,0,0.29,0.84,0.62,0.11,0.11,0.74,0.67,0.05,0.55,0.09,0.19,0.05,0.19,0.07,0.11,0.62,0.04,0.1
"2125",2125,1060,1,3,3,0,0.84,0.53,0.63,0.17,0.7,0.51,0.74,0,0.14,0.02,0,0,0,0,0,0.72,0.14,0.18
"2126",2126,1060,1,4,4,0,0.66,0.53,0.68,0.19,0.65,0.47,0.69,0.06,0.15,0.01,0,0,0,0,0,0.67,0.1,0.13
"2127",2127,1060,1,5,5,0,0.72,0.35,0.76,0,0.68,0.2,0.82,0.09,0.18,0.07,0,0,0,0,0,0.73,0.07,0.09
"2128",2128,1060,1,6,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2129",2129,1060,1,7,7,0,0.72,0.65,0.8,0.11,0.74,0.5,0.78,0,0.2,0.1,0.04,0,0,0,0,0.72,0,0
"2130",2130,1060,1,8,8,0,0.8,0.55,0.84,0.18,0.71,0.41,0.82,0.16,0,0.19,0,0,0,0,0.22,0.77,0.1,0.19
"2131",2131,1060,2,1,9,0,0.35,0.21,0.18,0.54,0.1,0.16,0.44,0.15,0.05,0.07,0.04,0.05,0.1,0.05,0.01,0.44,0.09,0.11
"2132",2132,1060,2,2,10,0,0.06,0.3,0.15,0.67,0.16,0.08,0.22,0.77,0.13,0.79,0.59,0.64,0.77,0.62,0.6,0.17,0.73,0.48
"2133",2133,1060,2,3,11,0,0.16,0.68,0.3,0.59,0.05,0.29,0.32,0.47,0.13,0.5,0.39,0.38,0.39,0.33,0.24,0.41,0.56,0.64
"2134",2134,1060,2,4,12,0,0.52,0.76,0.75,0.05,0.09,0.79,0.74,0,0,0,0,0,0,0,0,0.65,0,0
"2135",2135,1060,2,5,13,0,0.39,0.75,0.83,0.06,0.24,0.72,0.83,0.03,0.11,0,0,0,0,0,0,0.55,0,0
"2136",2136,1060,2,6,14,0,0.71,0.68,0.84,0.08,0.18,0.66,0.71,0.11,0.31,0.03,0.03,0,0,0,0,0.61,0,0
"2137",2137,1060,2,7,15,0,0.61,0.73,0.77,0.06,0.78,0.72,0.77,0,0.19,0,0,0,0.16,0,0,0.68,0,0
"2138",2138,1060,3,1,16,0,0.33,0.17,0.12,0.61,0.63,0.27,0.21,0.83,0.54,0.62,0.15,0.55,0.42,0.18,0.01,0.35,0.11,0.41
"2139",2139,1060,3,2,17,0,0.62,0.63,0.71,0.08,0.58,0.76,0.66,0.1,0.14,0.06,0,0.03,0,0,0,0.71,0.11,0.13
"2140",2140,1060,3,3,18,0,0.47,0.74,0.64,0.07,0.49,0.66,0.72,0,0.09,0,0,0,0,0,0,0.57,0.27,0.08
"2141",2141,1060,3,4,19,0,0.52,0.72,0.68,0.1,0.39,0.64,0.73,0,0.16,0.09,0,0,0,0,0,0.63,0.05,0
"2142",2142,1060,3,5,20,0,0.46,0.36,0.67,0.09,0.68,0.42,0.67,0.05,0.02,0.08,0,0,0,0,0,0.64,0,0
"2143",2143,1060,3,6,21,0,0.22,0.41,0.7,0.12,0.5,0.49,0.68,0.15,0.06,0.15,0,0,0,0,0,0.71,0.2,0
"2144",2144,1060,3,7,22,0,0.39,0.64,0.69,0.11,0.46,0.5,0.64,0.02,0.1,0.08,0,0,0,0,0,0.59,0.25,0.03
"2145",2145,1060,3,8,23,0,0.4,0.69,0.78,0.23,0.48,0.6,0.62,0.1,0.18,0,0,0,0.14,0,0,0.63,0.23,0.27
"2146",2146,1060,3,9,24,0,0.37,0.51,0.68,0.25,0.43,0.42,0.7,0.16,0.14,0.13,0,0,0.05,0.17,0,0.55,0.17,0.17
"2147",2147,1060,3,10,25,0,0.4,0.43,0.69,0.13,0.65,0.45,0.64,0.25,0.34,0.13,0,0,0.12,0,0,0.64,0.17,0.12
"2148",2148,1060,3,11,26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2149",2149,1060,3,12,27,0,0.37,0.56,0.51,0.07,0.24,0.52,0.68,0,0.21,0.04,0,0,0,0,0,0.53,0,0
"2150",2150,1060,3,13,28,0,0.27,0.31,0.67,0.18,0.27,0.49,0.46,0.1,0.26,0.14,0.01,0.01,0.21,0.05,0.03,0.5,0.04,0.22
"2151",2151,1060,3,14,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152",2152,1060,3,15,30,0,0.37,0.65,0.71,0.02,0.17,0.71,0.78,0,0,0,0,0,0.15,0,0,0.59,0.14,0.1
"2153",2153,1060,4,1,31,0,0.6,0.73,0.78,0,0.65,0.71,0.82,0,0,0,0,0,0,0,0,0.58,0.16,0.15
"2154",2154,1060,4,2,32,0,0.33,0.49,0.43,0.17,0.33,0.46,0.49,0.09,0.21,0.15,0.21,0,0.37,0,0,0.48,0.27,0.14
"2155",2155,1060,4,3,33,0,0.69,0.39,0.72,0.01,0.48,0.6,0.74,0,0.15,0,0,0,0.18,0,0.01,0.71,0.07,0.14
"2156",2156,1060,4,4,34,0,0.34,0.36,0.62,0.06,0.39,0.43,0.51,0.01,0.19,0,0,0,0.08,0,0,0.55,0,0.11
"2157",2157,1060,4,5,35,0,0.48,0.44,0.41,0.17,0.41,0.57,0.49,0.22,0.28,0.01,0,0,0.2,0,0,0.5,0.08,0.22
"2158",2158,1060,4,6,36,0,0.37,0.62,0.62,0,0.32,0.75,0.62,0,0.13,0,0,0.02,0.16,0,0,0.65,0.11,0.13
"2159",2159,1060,4,7,37,0,0.4,0.62,0.59,0,0.14,0.65,0.55,0,0.11,0,0,0,0,0,0,0.55,0,0.01
"2160",2160,1060,4,8,38,0,0.58,0.66,0.72,0.11,0.61,0.61,0.7,0,0,0,0,0,0,0,0.05,0.67,0.05,0.08
"2161",2161,1060,4,9,39,0,0.68,0.3,0.69,0.07,0.55,0.65,0.7,0.13,0.67,0,0,0,0,0,0,0.47,0,0
"2162",2162,1060,5,1,40,0,0.55,0.79,0.77,0,0.47,0.65,0.73,0,0,0.25,0,0,0,0.2,0.14,0.68,0.57,0.14
"2163",2163,1060,5,2,41,0,0.66,0.65,0.68,0,0.67,0.71,0.73,0,0,0.25,0,0,0,0.22,0.09,0.61,0.25,0.08
"2164",2164,1060,5,3,42,0,0.35,0.41,0.49,0.11,0.39,0.46,0.38,0.18,0.01,0.82,0,0,0.14,0.65,0.67,0.41,0.59,0.33
"2165",2165,1060,5,4,43,0,0.49,0.64,0.67,0.13,0.37,0.63,0.52,0.04,0.38,0.38,0,0.04,0,0.42,0.28,0.54,0.44,0.3
"2166",2166,1060,5,5,44,0,0.18,0.46,0.5,0.17,0.44,0.49,0.32,0.3,0.33,0.36,0.1,0,0.02,0.27,0.12,0.46,0.26,0.16
"2167",2167,1060,5,6,45,0,0.45,0.22,0.64,0,0.53,0.34,0.56,0,0,0.87,0,0,0,0.72,0.51,0.49,0.82,0.26
"2168",2168,1061,1,1,1,0,0.19,0.52,0.4,0.03,0.33,0.67,0.52,0.03,0.74,0.64,0.5,0.04,0.53,0.69,0,0.51,0.77,0.58
"2169",2169,1061,1,2,2,0,0.31,0.5,0.51,0,0.2,0.55,0.32,0.06,0.71,0.71,0.57,0.07,0.6,0.64,0.68,0.51,0.66,0.61
"2170",2170,1061,1,3,3,0,0.22,0.26,0.38,0.39,0.32,0.39,0.34,0.68,0.76,0.73,0.64,0.5,0.74,0.58,0,0.28,0.62,0.69
"2171",2171,1061,1,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2172",2172,1061,1,5,5,0,0.65,0.74,0.79,0.11,0.59,0.2,0.72,0.04,0.65,0.71,0.25,0,0.26,0.5,0,0.64,0,0.67
"2173",2173,1061,1,6,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2174",2174,1061,1,7,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2175",2175,1061,1,8,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2176",2176,1061,1,9,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2177",2177,1061,1,10,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2178",2178,1061,1,11,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
