"","X","ID","day","beep","observationID","missing","Lively","FullOfEnergy","Energetic","Happy","Pleased","Helpful","AtEase","Calm","Relaxed","Sad","Depressed","Unhappy","OnEdge","Nervous","Tense","Hostile","Resentful","Angry"
"1135",1135,41,4,3,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136",1136,41,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1137",1137,41,5,1,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138",1138,41,5,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1139",1139,41,5,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1140",1140,41,5,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1141",1141,41,6,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1142",1142,41,6,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1143",1143,41,6,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1144",1144,41,6,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0
"1145",1145,41,7,1,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146",1146,41,7,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1147",1147,41,7,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1148",1148,41,7,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1149",1149,42,1,1,1,0,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0
"1150",1150,42,1,2,2,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0
"1151",1151,42,1,3,3,0,0.333333333333333,0,0,0.666666666666667,0.666666666666667,0,1,0.666666666666667,1,0,0,0,0,0,0,0,0,0
"1152",1152,42,1,4,4,0,0.666666666666667,0.333333333333333,0,0.666666666666667,0.666666666666667,0,0.666666666666667,1,0.666666666666667,0,0,0,0,0,0,0,0.333333333333333,0
"1153",1153,42,2,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154",1154,42,2,2,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155",1155,42,2,3,7,0,0,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0
"1156",1156,42,2,4,8,0,0,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0,0,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1157",1157,42,3,1,9,0,0,0,0,0.333333333333333,0.666666666666667,0,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1158",1158,42,3,2,10,0,0.666666666666667,0,0,0.666666666666667,0.666666666666667,1,0,1,0.666666666666667,0,0,0,0,0,0,0,0,0
"1159",1159,42,3,3,11,0,0,0,0,0.666666666666667,0.666666666666667,0,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1160",1160,42,3,4,12,0,0.333333333333333,0,0.666666666666667,0.333333333333333,0.666666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1161",1161,42,4,1,13,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1162",1162,42,4,2,14,0,0,0,0.333333333333333,0,0,0,0,1,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0
"1163",1163,42,4,3,15,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,0.666666666666667,1,0.666666666666667,0,0,0,0,0,0,0,0,0
"1164",1164,42,4,4,16,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1165",1165,42,5,1,17,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0,1,1,0.666666666666667,0,0,0,0,0,0,0,0,0
"1166",1166,42,5,2,18,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0.666666666666667,0,0,0
"1167",1167,42,5,3,19,0,0,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0,0.333333333333333,1,0.666666666666667,0,0,0,0,0,0,0,0,0
"1168",1168,42,5,4,20,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0
"1169",1169,42,6,1,21,0,0,0,0,0.666666666666667,0.666666666666667,0,1,1,1,0,0,0,0,0,0,0,0,0
"1170",1170,42,6,2,22,0,0,0,0.333333333333333,0,0.666666666666667,0,1,1,1,0,0,0,0,0,0,0,0,0
"1171",1171,42,6,3,23,0,0,0,0,0.333333333333333,0,0,0,1,0.666666666666667,0,0,0,0,0,0,0,0,0
"1172",1172,42,6,4,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173",1173,42,7,1,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174",1174,42,7,2,26,0,1,0.666666666666667,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"1175",1175,42,7,3,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1176",1176,42,7,4,28,0,0,0,0,0.666666666666667,0.666666666666667,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0
"1177",1177,43,1,1,1,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0
"1178",1178,43,1,2,2,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0
"1179",1179,43,1,3,3,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0
"1180",1180,43,1,4,4,0,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0
"1181",1181,43,2,1,5,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0
"1182",1182,43,2,2,6,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0
"1183",1183,43,2,3,7,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0
"1184",1184,43,2,4,8,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0
"1185",1185,43,3,1,9,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0
"1186",1186,43,3,2,10,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0,0,0
"1187",1187,43,3,3,11,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0
"1188",1188,43,3,4,12,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0
"1189",1189,43,4,1,13,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1190",1190,43,4,2,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1191",1191,43,4,3,15,0,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0
"1192",1192,43,4,4,16,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1193",1193,43,5,1,17,0,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0.333333333333333
"1194",1194,43,5,2,18,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0
"1195",1195,43,5,3,19,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"1196",1196,43,5,4,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1197",1197,43,6,1,21,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0
"1198",1198,43,6,2,22,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0,0
"1199",1199,43,6,3,23,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1200",1200,43,6,4,24,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0
"1201",1201,43,7,1,25,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0
"1202",1202,43,7,2,26,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1203",1203,43,7,3,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204",1204,43,7,4,28,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1205",1205,44,1,1,1,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,1,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1206",1206,44,1,2,2,0,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,1,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0.333333333333333,0
"1207",1207,44,1,3,3,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,1,1,0,0,0,0.333333333333333,0,0,0,0,0
"1208",1208,44,1,4,4,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,1,0.666666666666667,1,0.666666666666667,0,0,0,0,0,0,0,0,0
"1209",1209,44,2,1,5,0,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,1,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1210",1210,44,2,2,6,0,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,1,1,1,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1211",1211,44,2,3,7,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,1,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0
"1212",1212,44,2,4,8,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,1,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0.333333333333333,0,0
"1213",1213,44,3,1,9,0,1,1,0.666666666666667,1,0.666666666666667,1,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0
"1214",1214,44,3,2,10,0,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,1,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1215",1215,44,3,3,11,0,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0
"1216",1216,44,3,4,12,0,0,0,0,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0,0
"1217",1217,44,4,1,13,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,1,1,0.666666666666667,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0
"1218",1218,44,4,2,14,0,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,1,0.666666666666667,1,1,0.666666666666667,0,0,0,0,0,0,0,0,0
"1219",1219,44,4,3,15,0,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,1,1,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1220",1220,44,4,4,16,0,0,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0
"1221",1221,44,5,1,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222",1222,44,5,2,18,0,0,0.333333333333333,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0,0.333333333333333,0,0,0,0
"1223",1223,44,5,3,19,0,0.666666666666667,0,0.666666666666667,0.333333333333333,0.666666666666667,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0
"1224",1224,44,5,4,20,0,0.666666666666667,0.666666666666667,1,0.666666666666667,1,1,1,0.666666666666667,1,0,0,0,0,0,0,0,0,0
"1225",1225,44,6,1,21,0,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,1,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0
"1226",1226,44,6,2,22,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,1,0.666666666666667,0.666666666666667,1,0,0,0,0,0,0,0,0,0
"1227",1227,44,6,3,23,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,1,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0
"1228",1228,44,6,4,24,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,1,0.666666666666667,0.666666666666667,1,0,0,0,0,0,0,0,0,0
"1229",1229,44,7,1,25,0,1,1,1,0.666666666666667,1,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0
"1230",1230,44,7,2,26,0,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,1,0.666666666666667,1,1,0,0,0,0,0.333333333333333,0,0,0,0
"1231",1231,44,7,3,27,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0.333333333333333,0,0,0,0,0,0
"1232",1232,44,7,4,28,0,0.666666666666667,1,1,0.333333333333333,0.333333333333333,1,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0
"1233",1233,45,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234",1234,45,1,2,2,0,0.333333333333333,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0,1,1,0.333333333333333,0,0.333333333333333,0,0,0,0,0.333333333333333,0
"1235",1235,45,1,3,3,0,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0.666666666666667,0,0.666666666666667,0,0,0
"1236",1236,45,1,4,4,0,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0,0.666666666666667,0.666666666666667,1,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0
"1237",1237,45,2,1,5,0,0.333333333333333,0.333333333333333,0,0.666666666666667,0.333333333333333,0,1,0.666666666666667,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0,0
"1238",1238,45,2,2,6,0,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0.666666666666667,0.333333333333333,0.666666666666667,0,0.333333333333333,0
"1239",1239,45,2,3,7,0,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
"1240",1240,45,2,4,8,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0,0,0.333333333333333,0
"1241",1241,45,3,1,9,0,1,1,1,0.333333333333333,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"1242",1242,45,3,2,10,0,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0.666666666666667,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0,0,0
"1243",1243,45,3,3,11,0,0.666666666666667,1,1,0.666666666666667,0.666666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"1244",1244,45,3,4,12,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0
"1245",1245,45,4,1,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246",1246,45,4,2,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247",1247,45,4,3,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248",1248,45,4,4,16,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,1,1,1,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
"1249",1249,45,5,1,17,0,0,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333,0,1,1,1,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0
"1250",1250,45,5,2,18,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0,0,0.333333333333333,0.333333333333333,1,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333
"1251",1251,45,5,3,19,0,0.333333333333333,1,1,0.666666666666667,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333
"1252",1252,45,5,4,20,0,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"1253",1253,45,6,1,21,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"1254",1254,45,6,2,22,0,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0,0,0.666666666666667,0.333333333333333,1,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"1255",1255,45,6,3,23,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,1,0.333333333333333,0,0,0
"1256",1256,45,6,4,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257",1257,45,7,1,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1258",1258,45,7,2,26,0,0.666666666666667,1,1,0,0,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"1259",1259,45,7,3,27,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,1,1,1,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"1260",1260,45,7,4,28,0,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0,0,1,1,1,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"1261",1261,46,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262",1262,46,1,2,2,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
"1263",1263,46,1,3,3,0,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0,0.333333333333333
"1264",1264,46,1,4,4,0,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0.333333333333333
"1265",1265,46,2,1,5,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0
"1266",1266,46,2,2,6,0,0.666666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.666666666666667,0.333333333333333,0.666666666666667,0.333333333333333
"1267",1267,46,2,3,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1268",1268,46,2,4,8,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.333333333333333,0.666666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0
